user_id,ip
3766011,上海
3768709,上海
3769888,上海
3776393,上海
3777122,上海
3786341,上海
3789833,上海
3790368,上海
3792509,上海
3794468,上海
3796815,上海
3802116,上海
3807954,上海
3814449,上海
3814546,上海
3818273,上海
3828657,上海
3831809,上海
3834264,上海
3839357,上海
3871995,上海
3872849,上海
3890968,上海
3893629,上海
3894772,上海
3895140,上海
3899637,上海
3900992,上海
3908250,上海
3922509,上海
3923014,上海
3926660,上海
3929206,上海
3936176,上海
3937125,上海
3937153,上海
3940946,上海
3948432,上海
3951082,上海
3951828,上海
3952754,上海
3960455,上海
3962842,上海
3963737,上海
3968397,上海
3969990,上海
3970481,上海
3970804,上海
3971706,上海
3973115,上海
3978227,上海
3978407,上海
3978599,上海
3980730,上海
3986673,上海
4001834,上海
4003146,上海
4004462,上海
4006730,上海
4007829,上海
4008343,上海
4014001,上海
4020013,上海
4027330,上海
4030094,上海
4032281,上海
4038464,上海
4040174,上海
4042879,上海
4046056,上海
4049920,上海
4055163,上海
4057360,上海
4058649,上海
4060025,上海
4062290,上海
4062310,上海
4067295,上海
4070186,上海
4070948,上海
4074000,上海
4077353,上海
4078692,上海
4080075,上海
4086013,上海
4086134,上海
4087530,上海
4089827,上海
4090632,上海
4107394,上海
4111422,上海
4114315,上海
4115372,上海
4119911,上海
4119936,上海
4132150,上海
4140972,上海
4142166,上海
4149993,上海
4150214,上海
4152846,上海
4155813,上海
4158664,上海
4160319,上海
4161997,上海
4164078,上海
4180845,上海
4182845,上海
4189728,上海
4189900,上海
4193060,上海
4193997,上海
4198449,上海
4198519,上海
4199984,上海
4202686,上海
4203487,上海
4203572,上海
4203960,上海
4205645,上海
4210032,上海
4211539,上海
4214211,上海
4221970,上海
4229148,上海
4239826,上海
4245102,上海
4260494,上海
4261245,上海
4270010,上海
4272416,上海
4273374,上海
4276088,上海
4285352,上海
4289171,上海
4290108,上海
4290392,上海
4295189,上海
4295926,上海
4300008,上海
4303734,上海
4318340,上海
4319271,上海
4323334,上海
4328462,上海
4337458,上海
4352209,上海
4354568,上海
4368282,上海
4379413,上海
4382759,上海
4384268,上海
4389809,上海
4395580,上海
