isbn,title,author,year,publisher,genre
9787533946562,当呼吸化为空气,[美]保罗·卡拉尼什,2016,浙江文艺出版社,心理
9787122444134,母女关系,（美）苏珊·福沃德,2024,化学工业出版社,心理
9787300325347,爱的能力,[德]弗里茨·里曼（FritzRiemann）,2024,中国人民大学出版社,心理
9787568914437,爱的起源,【美】托马斯•刘易斯,2020,重庆大学出版社,心理
9787521744453,为什么没人早点告诉我？,【英】朱莉·史密斯,2022,中信出版社,心理
9787544242820,当我谈跑步时我谈些什么,[日]村上春树,2009,南海出版公司,心理
9787572603563,不要挑战人性,潘楷文,2021,湖南文艺出版社,心理
9787518417155,危机干预策略（第七版）,RichardK.James,2018,中国轻工业出版社,心理
9787550203167,爱得太多的女人,[美]罗宾·诺伍德,2011,北京联合出版公司,心理
9787300113906,拖延心理学,[美]简·博克(JaneB.Burka),2009,中国人民大学出版社,心理
9787510038747,太傻天书,太傻,2011,世界图书出版公司,心理
9787115433787,天生不同,【美】伊莎贝尔•迈尔斯（IsabelBriggsMyers）,2016,人民邮电出版社,心理
9787300231044,思辨与立场,理查德·保罗,2016,中国人民大学出版社,心理
9787559638762,走出人格陷阱,武志红,2020,北京联合出版公司,心理
9787572610981,通往心灵自由之路,[墨]堂·米格尔·路易兹著,2023,湖南文艺出版社,心理
9787572243394,稀缺,[美]塞德希尔·穆来纳森,2022,浙江教育出版社,心理
9787521727258,房间里的大象,[以]伊维塔·泽鲁巴维尔,2021,楚尘文化,心理
9787020042494,小王子,[法]圣埃克苏佩里,2003,人民文学出版社,心理
9787547011072,活出最乐观的自己,【美】马丁•塞利格曼（MartinE.P.Seligman）,2010,万卷出版公司,心理
9787572279010,笑得出来的养育,李一诺,2024,浙江教育出版社,心理
9787514521559,打击孩子的话，拯救孩子的话,[日]出口保行,2024,中国致公出版社,心理
9787530214657,我们生活在巨大的差距里,余华,2015,北京十月文艺出版社,心理
9787512514959,身为女性的选择,[日]上野千鹤子,2023,国际文化出版公司,心理
9787541167768,想和大家一起，也想一个人待着,[韩]沈庭佑,2023,四川文艺出版社,心理
9787115569455,认知驱动,周岭,2021,人民邮电出版社,心理
9787521749205,人生的选择,[瑞典]HansRosling,2022,中信出版社,心理
9787220128103,今天也要对自己好一点,[日]根本裕幸,2022,四川人民出版社,心理
9787572611070,邻居,[日]雫井脩介,2023,湖南文艺出版社,心理
9787115582621,挣脱母爱的束缚,于玲娜,2022,人民邮电出版社,心理
9787571338732,爱情心理学：如何收获舒适的亲密关系,费俊峰,2024,江苏凤凰科学技术出版社,心理
9787561756638,社会性动物,埃利奥特·阿伦森ElliotAronson,2007,华东师范大学出版社,心理
9787121371219,人生模式,阳志平,2019,电子工业出版社,心理
9787201123035,自卑与超越,[奥]阿尔弗雷德·阿德勒,2017,天津人民出版社,心理
9787300273907,与情绪和解,希拉里·雅各布·亨德尔,2020,中国人民大学出版社,心理
9787522508887,人间游戏,[美]艾瑞克·伯恩,2023,九州出版社,心理
9787100110532,进化心理学(第4版),[美]戴维·巴斯,2015,商务印书馆,心理
9787508638515,金融心理学,特维德,2013,中信出版社,心理
9787807684510,王子疗愈手记,谢博,2024,生活书店出版有限公司,心理
9787533484088,后现代精神分析,王国芳,2019,福建教育出版社,心理
9787508657202,设计心理学,唐纳德·A·诺曼,2015,中信出版社,心理
9787213058417,幸福的婚姻,[美]约翰·戈特曼,2014,浙江人民出版社,心理
9787547316504,荣格心理学入门,[日]河合隼雄,2020,东方出版中心,心理
9787569918823,执迷,（美）苏珊·福沃德博士,2018,阳光博客,心理
9787222088849,内在的天空,[美]斯蒂芬‧福裡斯特（StevenForrest）,2012,云南人民出版社,心理
9787505750852,和另一个自己谈谈心,武志红,2021,中国友谊出版公司,心理
9787516837788,哲学家都爱了谁？,黄鼎元,2024,台海出版社,心理
9787111691266,自尊的六大支柱,[美]　纳撒尼尔•布兰登（NathanielBranden）,2021,机械工业出版社,心理
9787551815116,了凡四训,[明]袁了凡,2017,三秦出版社,心理
9787115636898,大人只是过了期的小孩,一天到晚气fufu,2024,人民邮电出版社,心理
9787210095187,自恋时代,[美]简·M.腾格,2017,江西人民出版社,心理
9787533895327,心理学原理,张春兴,2012,浙江教育出版社,心理
9787501998951,精神分析案例解析,"（美）麦克威廉斯（McWilliams,N.）",2015,中国轻工业出版社,心理
9787508697857,情绪,【美】莉莎·费德曼·巴瑞特,2019,中信出版社,心理
9787501995097,爱·恨与修复,梅兰妮·克莱因(MelanieKlein),2014,中国轻工业出版社,心理
9787553517971,为什么?,[美]查尔斯·蒂利,2020,上海文化出版社,心理
9787115409362,心理学与生活(第19版),[美]理查德·格里格,2016,人民邮电出版社,心理
9787576013740,心灵的面具(第二版),杰瑞姆·布莱克曼,2021,华东师范大学出版社,心理
9787510050381,自体的分析,海因茨·科胡特,2012,世界图书出版公司,心理
9787229131548,禅与摩托车维修艺术,[美]罗伯特·M.波西格,2018,重庆出版社,心理
9787501987382,心理动力学疗法,DeborahL.Cabaniss,2012,中国轻工业出版社,心理
9787519298814,女孩小猪猪去看心理医生,[英]唐纳德·温尼科特,2023,世界图书出版公司,心理
9787539982830,无声告白,[美]伍绮诗,2015,江苏凤凰文艺出版社,心理
9787115579713,效率脑科学,[美]戴维•罗克（DavidRock）,2022,图灵新知,心理
9787213058653,爱的博弈,约翰·戈特曼(JohnGottman),2014,浙江人民出版社,心理
9787020083442,我与地坛,史铁生,2011,人民文学出版社,心理
9787559647276,自控力：斯坦福大学广受欢迎的心理学课程（400万册纪念版）,【美】凯利·麦格尼格尔,2021,北京联合出版公司,心理
9787521730401,穷查理宝典,[美]彼得·考夫曼编,2021,中信出版集团,心理
9787518424573,认知行为治疗的个案概念化,[美]JacquelineB.Persons,2019,中国轻工业出版社,心理
9787559674388,王阳明新传,[日]冈田武彦,2024,北京联合出版公司,心理
9787501993567,情绪障碍跨诊断治疗的统一方案,DavidH.Barlow,2013,中国轻工业出版社,心理
9787559674159,荣格：阴影与自我,[瑞士]荣格,2024,北京联合出版公司,心理
9787518402243,给心理治疗师的礼物,欧文·亚隆,2015,中国轻工业出版社,心理
9787115567345,内向优势：性格内向者的潜在竞争力,神农祐树,2021,人民邮电出版社,心理
9787515514031,与内心的小孩对话,[美]金伯利·罗斯(KimberleeRoth),2023,金城出版社,心理
9787547746493,别对企鹅发火,【美】盖比•卡普,2024,北京日报出版社,心理
9787521743166,群体的疯狂,[美]威廉·伯恩斯坦,2022,中信出版社,心理
9787111686170,习惯心理学,[美]温迪·伍德（WendyWood）,2021,机械工业出版社,心理
9787518435593,认知行为疗法（原著第三版）（万千心理）,（美）德博拉·罗思·莱德利（DeborahRothLedley）,2022,中国轻工业出版社,心理
9787561787632,心灵的面具,（美）布莱克曼,2011,华东师范大学出版社,心理
9787532760862,读心神探,[美]约翰·道格拉斯,2013,上海译文出版社,心理
9787111513100,母爱的羁绊,（美）卡瑞尔.麦克布莱德（KarylMcBride）,2015,机械工业出版社,心理
9787572221354,噪声,[以色列]丹尼尔·卡尼曼,2021,浙江教育出版社,心理
9787573012289,自我与本我,[奥]西格蒙德·弗洛伊德,2023,海南出版社,心理
9787513346344,爱，需要学习,陈海贤,2021,新星出版社,心理
9787572616471,赞美闲散,[英]伯特兰·罗素,2024,湖南文艺出版社,心理
9787512515529,人生总会有答案,金惟纯,2024,国际文化出版公司,心理
9787508698137,高能量姿势,[美]埃米·卡迪（AmyCuddy）,2019,中信出版社,心理
9787533945282,精神分析引论,[奥]西格蒙德·弗洛伊德,2016,浙江文艺出版社,心理
9787545580808,信任的科学,［美］约翰·M.戈特曼（JohnM.Gottman）,2024,天地出版社,心理
9787523605363,走出母职困境,[澳]阿里·杨（AliYoung）,2024,中国科学技术出版社,心理
9787501994687,心理治疗实战录,巴史克（MichaelFranzBasch）,2014,中国轻工业出版社,心理
9787516914793,共时性,[瑞士]卡尔·荣格,2020,华龄出版社,心理
9787115638434,假努力,滑洋,2024,人民邮电出版社,心理
9787550296749,如何不喜欢一个人,杰克森·麦肯锡,2017,北京联合出版公司,心理
9787559436399,破云,淮上,2019,江苏凤凰文艺出版社,心理
9787515326399,高效能人士的七个习惯,史蒂芬·柯维(StephenR.Covey),2015,中国青年出版社,心理
9787518085682,控制焦虑,布雷特·A.摩尔,2022,中国纺织出版社,心理
9787518435388,爱与岁月,（美）斯蒂芬·A.米切尔（StephenA.Mitchell）,2021,中国轻工业出版社,心理
9787505743823,与原生家庭和解,[瑞士]爱丽丝·米勒（AliceMiller）,2018,中国友谊出版公司,心理
9787538773606,你只需要是你自己,[韩]朴又兰,2024,时代文艺出版社,心理
9787515359595,你值得过更好的生活（全新修订本）,[美]罗伯特·沙因费尔德,2020,中国青年出版社,心理
9787220123771,西尔格德心理学导论（插图第14版）,[美]E.西尔格德,2021,四川人民出版社,心理
9787502395070,伯恩斯新情绪疗法,[美]戴维.伯恩斯医学博士,2014,科学技术文献出版社,心理
9787540495770,与焦虑和解,爱丽丝·博伊斯(AliceBoyes),2020,湖南文艺出版社,心理
9787020185054,暗处的女儿,[意大利]埃莱娜·费兰特,2024,人民文学出版社,心理
9787115263254,对伪心理学说不(第8版),[加]基思·斯坦诺维奇,2012,人民邮电出版社,心理
9787020161874,我的二本学生,黄灯,2020,人民文学出版社,心理
9787504386809,种子,[美]乔恩·戈登著,2021,颉腾文化,心理
9787507425420,吸引力法则,[美]埃斯特•希克斯,2012,中国城市出版社,心理
9787559620217,《催眠师手记》（第一季）,高铭,2018,北京联合出版公司,心理
9787532787081,占有还是存在,艾里希·弗洛姆,2021,上海译文出版社,心理
9787115634610,打开心智之门：与自己和他人更好地相处,吴倩,2024,人民邮电出版社,心理
9787800807695,心理控制术,[美]麦克斯威尔·马尔茨,2007,群言出版社,心理
9787030222213,认知、脑与意识,BernardJ.Baars,2008,科学出版社,心理
9787802569508,天生变态狂,[美]詹姆斯·法隆,2015,群言出版社,心理
9787541168673,从热爱开始,蒋丽娜,2024,四川文艺出版社,心理
9787544747547,我们内心的冲突,(美)卡伦·霍尼,2014,译林出版社,心理
9787115353375,这才是心理学,基思·斯坦诺维奇(KeithE.Stanovich),2014,人民邮电出版社,心理
9787515355504,开启你的高维智慧（全新修订本）,刘丰,2020,中国青年出版社,心理
9787559664068,回到本源,李辛,2022,北京联合出版公司,心理
9787565922558,被困住的聪慧,[美]托马斯.E.布朗,2020,北京大学医学出版社,心理
9787573906106,运动改造大脑,（美）约翰·瑞迪,2023,浙江科学技术出版社,心理
9787544264341,冷血,[美]杜鲁门·卡波特,2013,南海出版公司,心理
9787115576125,如何拥抱一只刺猬,段鑫星,2022,人民邮电出版社,心理
9787111528357,如何选择有效的心理疗法(原书第4版）,[美]琳达·塞利格曼,2016,机械工业出版社,心理
9787111564522,幸福的勇气,[日]岸见一郎,2017,机械工业出版社,心理
9787504692122,其实我不讨厌你,[美]肖恩达·莱基,2021,中国科学技术出版社,心理
9787520711531,活法,[日]稻盛和夫,2019,东方出版社,心理
9787020151820,抑郁生花,蔓玫,2019,人民文学出版社,心理
9787801053534,梦的解析,[奥地利]弗洛伊德,1998,国际文化出版公司,心理
9787521745290,重新思考,[美]亚当·格兰特,2022,中信出版社,心理
9787111666257,不被父母控制的人生,［美］琳赛·吉布森（LindsayC.Gibson）,2021,机械工业出版社,心理
9787559665485,被治愈的时间,［美］克里斯蒂·泰特著,2023,北京联合出版公司,心理
9787300057262,个人形成论,[美]卡尔・R・罗杰斯,2004,中国人民大学出版社,心理
9787501990238,认知疗法基础与应用,JudithS．Beck,2013,中国轻工业出版社,心理
9787512500600,心理类型-个体心理学-荣格文集（第三卷）,卡尔·古斯塔夫·荣格,2011,国际文化出版公司,心理
9787111625292,性格的陷阱：如何修补童年形成的性格缺陷,[美]杰弗里·E.杨（JeffreyE.Young）,2019,机械工业出版社,心理
9787521755459,看见孩子,贝姬·肯尼迪,2023,中信出版社,心理
9787542677815,金榜题名之后,郑雅君,2023,上海三联书店,心理
9787115631183,走出抑郁,王宇,2024,人民邮电出版社,心理
9787111499220,正念,（美）乔•卡巴-金（JonKabat-Zinn）,2015,机械工业出版社,心理
9787518406494,依恋的形成,"【美】凯伦（Karen,R.）",2017,中国轻工业出版社,心理
9787557682873,伯恩斯新情绪疗法,[美]戴维·伯恩斯,2020,天津科学技术出版社,心理
9787516834541,寻找百忧解,陈百忧,2023,台海出版社,心理
9787300296272,心力,邓亚萍,2021,中国人民大学出版社,心理
9787552003796,父母的觉醒,[美]沙法丽•萨巴瑞（ShefaliTsabary）,2013,上海社会科学院出版社,心理
9787210096528,终身成长,[美]卡罗尔·德韦克,2017,江西人民出版社,心理
9787559675217,洛丽塔原型,[美]萨拉·魏恩曼,2024,北京联合出版公司,心理
9787305272561,活出不羁人生,[美]迈克·A.辛格,2024,南京大学出版社,心理
9787552026542,我的孩子得了抑郁症,弗朗西斯•马克•蒙迪莫,2019,上海社会科学院出版社,心理
9787020035250,沧浪之水,阎真,2001,人民文学出版社,心理
9787115610805,松弛感,[日]加藤谛三,2023,人民邮电出版社,心理
9787111515500,我的情绪为何总被他人左右,[美]阿尔伯特·埃利斯(AlbertEllis),2015,机械工业出版社,心理
9787518422210,实用主义动力取向心理治疗,（美）理查德·萨默斯（RichardF.Summers）,2019,中国轻工业出版社,心理
9787510085581,论人的成长,[美]卡尔•罗杰斯,2015,世界图书出版公司,心理
9787111505280,教育心理学（原书第12版）,安妮塔•伍尔福克（AnitaWoolfolk）,2015,机械工业出版社,心理
9787548403623,乌合之众,古斯塔夫·勒庞,2011,哈尔滨出版社,心理
9787559632265,掌控习惯,[美]詹姆斯·克利尔,2019,北京联合出版公司,心理
9787520206280,宣传,刘海龙,2020,中国大百科全书出版社,心理
9787542678546,藏在成语中的心理学,杨眉,2023,上海三联书店,心理
9787513935913,刻板印象,[美]克劳德·M.斯蒂尔,2021,民主与建设出版社,心理
9787505747012,追寻记忆的痕迹,[美]埃里克·坎德尔,2019,中国友谊出版公司,心理
9787521731200,沙发上的心理学,[英]菲利帕·佩里著[英]弗洛·佩里绘,2021,中信出版集团,心理
9787569950434,情感无能,（美）布琳·柯林斯,2024,北京时代华文书局,心理
9787545582857,把自己重养一遍,梁爽,2024,天地出版社,心理
9787547737071,爱的八次约会,[美]约翰·戈特曼,2020,北京日报出版社,心理
9787521750485,不被理解的少年,陈瑜,2023,中信出版集团,心理
9787508676593,假性亲密关系,史秀雄,2017,中信出版社,心理
9787300325071,共享现实,[美]托里·希金斯（E.ToryHiggins）,2024,中国人民大学出版社,心理
9787308219242,为什么爱会伤人,拉玛尼·德瓦苏拉,2022,浙江大学出版社,心理
9787533941628,性学三论,(奥)西格蒙德·弗洛伊德,2015,浙江文艺出版社,心理
9787115586834,书写自愈力,周丽瑗,2022,人民邮电出版社,心理
9787111708490,心理咨询不是你想的那样,[美]詹姆斯·F.T.布根塔尔（JamesF.T.Bugental）,2022,机械工业出版社,心理
9787511730923,金花的秘密：中国的生命之书,[瑞士]卡尔·古斯塔夫·荣格,2016,中央编译出版社,心理
9787559613196,为何家会伤人（2018百万畅销纪念版）,武志红,2018,北京联合出版公司,心理
9787518411788,生理心理学（全彩第九版）,NeilR.Carlson,2017,中国轻工业出版社,心理
9787111608974,被忽视的孩子,[美]乔尼丝·韦布（JoniceWebb）,2018,机械工业出版社,心理
9789576795565,与神对话,尼爾．唐納．沃許,1998,與神對話,心理
9787521735970,跨越不可能,[美]史蒂芬·科特勒,2021,中信出版社,心理
9787518083824,爱与依恋的力量,德博拉·布卢姆（DeborahBlum）,2021,中国纺织出版社,心理
9787210097143,活下去的理由,[英]马特·海格,2018,江西人民出版社,心理
9787508073231,身心合一的奇迹力量,[美]提摩西·加尔韦,2013,华夏出版社,心理
9787532789573,坐在我对面的杀手,[美]约翰·道格拉斯（JohnDouglas）,2023,上海译文出版社,心理
9787559457059,鄙视,[意]阿尔贝托·莫拉维亚,2021,江苏凤凰文艺出版社,心理
9787515314921,潜意识,[美]列纳德·蒙洛迪诺,2013,中国青年出版社,心理
9787513944762,MBTI,(德)斯蒂芬妮·斯塔尔,2024,民主与建设出版社,心理
9787300294780,理智、疯狂与家庭,R.D.莱因（R.D.Laing）,2021,中国人民大学出版社,心理
9787544343992,禅与心理分析,铃木大拙弗洛姆,2012,海南出版社,心理
9787559648525,我就是你啊,[法]皮埃尔·佩利西耶,2021,北京联合出版公司,心理
9787567599703,社会性动物（第12版）,(美)艾略特·阿伦森,2020,华东师范大学出版社,心理
9787519210922,当我遇见一个人,[美国]维吉尼亚·萨提亚,2016,世界图书出版公司,心理
9787222150331,箭术与禅心,[德]奥根·赫立格尔,2016,云南人民出版社,心理
9787559666796,妈妈，我想为自己而活,【英】海伦·内勒,2024,北京联合出版公司,心理
9787568929721,登天之梯(原书第3版),[美]布鲁斯·D.佩里,2021,重庆大学出版社,心理
9787544800280,塔希里亚故事集,吴淼,2007,接力出版社,心理
9787115564672,卡片笔记写作法,[德]申克·阿伦斯,2021,人民邮电出版社,心理
9787549633487,小瞬间,钱庄,2020,文汇出版社,心理
9787807680741,孩子：挑战,【美】鲁道夫·德雷克斯,2015,德雷克斯家庭挑战系列,心理
9787547747957,不能赢的辩护,[英]史蒂夫·卡瓦纳,2024,北京日报出版社,心理
9787516833407,内疚清理练习：写给经常苛责自己的你,【丹】伊尔斯·桑德著,2022,台海出版社,心理
9787512722279,我、脑子和粉红色的咨询师,毛毛毛,2023,中国妇女出版社,心理
9787100017565,理想国,[古希腊]柏拉图,1986,商务印书馆,心理
9787501969272,心理咨询师的问诊策略,[美]科米尔,2009,中国轻工业出版社,心理
9787552009132,情绪急救,【美】盖伊•温奇博士GuyWinch，Ph.D,2015,上海社会科学院出版社,心理
9787544735506,成功，动机与目标,[美]海蒂·格兰特·霍尔沃森,2013,译林出版社,心理
9787300153957,心理咨询的伦理与实践,莱恩·斯佩里,2012,中国人民大学出版社,心理
9787545219753,厌女,[日]上野千鹤子,2023,光启书局,心理
9787220126437,暮色将尽,[英]戴安娜·阿西尔,2022,四川人民出版社,心理
9787544785839,孤独传,[英]费伊·邦德·艾伯蒂,2021,译林出版社,心理
9787559482914,认知破局：打破认知局限，驱动终身成长,刘颖,2024,江苏凤凰文艺出版社,心理
9787544285148,恶意,[日]东野圭吾,2016,南海出版公司,心理
9787505750098,曾奇峰的心理课,曾奇峰,2020,中国友谊出版公司,心理
9787115530028,动机心理学,[美]爱德华·伯克利（EdwardBurkley）［美］梅利莎·伯克利（Mel,2020,人民邮电出版社,心理
9787100055383,弗洛伊德及其后继者,斯蒂芬·A.米切尔,2007,商务印书馆,心理
9787521739381,幸福的方法,[美]泰勒·本-沙哈尔（TalBen-Shahar）,2022,中信出版社,心理
9787100210478,虚无主义,[荷兰]诺伦·格尔茨,2022,商务印书馆,心理
9787521764239,拉夫尔,[俄]叶夫盖尼·沃多拉兹金（ЕвгенийВодолазкин）,2024,中信出版社,心理
9787300304984,陪你的悲伤坐一坐,【新西兰】丽贝卡·巴拉格,2022,中国人民大学出版社,心理
9787115599469,认知觉醒（青少年学习版）,周岭,2022,人民邮电出版社,心理
9787115601063,妈！这是我的人生,王食欲,2023,人民邮电出版社,心理
9787515404530,轻疗愈,［美］尼克•奥特纳（NickOrtner）,2014,当代中国出版社,心理
9787040282580,心理咨询的要素,(美)梅耶尔//戴维斯|译者,2009,高等教育出版社,心理
9787561764015,地震后儿童和青少年团体心理游戏培训手册,严文华,2008,华东师范大学出版社,心理
9787516830284,儿童教育心理学,阿尔弗雷德•阿德勒,2021,台海出版社,心理
9787893990823,女性的性爱动机,（美）辛迪·M·梅斯顿,2014,中信出版社,心理
9787807682431,超越自恋,[法]让—夏尔•布舒,2018,知心书,心理
9787544283144,精神科的故事：在游泳池,[日]奥田英朗,2016,南海出版公司,心理
9787201199788,开始冥想,[法]克里斯托夫·安德烈,2024,天津人民出版社,心理
9787547739914,拉鲁斯儿童心理小百科,【法】卡琳•西蒙妮（CarineSimonet）著,2021,北京日报出版社,心理
9787115597632,心理治疗中的对话,[美]保罗·L.瓦赫特尔,2022,人民邮电出版社,心理
9787532786381,剧院魅影,[法]加斯东·勒鲁,2021,上海译文出版社,心理
9787556133383,天才候选人,[美]朱利安·利布；[美]D.贾布洛·赫士曼,2024,湖南人民出版社,心理
9787508699790,复原力,[美]里克·汉森,2020,中信出版社,心理
9787532795024,爱、性欲与母权,[美]艾里希·弗洛姆,2024,上海译文出版社,心理
9787559828934,黑魔法手帖,[日]涩泽龙彦,2020,广西师范大学出版社,心理
9787512510258,荣格文集（典藏版套装全9册）,卡尔·古斯塔夫·荣格,2018,国际文化出版公司,心理
9787559485915,象棋的故事,[奥]斯蒂芬·茨威格,2024,江苏凤凰文艺出版社,心理
9787208187009,文学与恶,[法]乔治·巴塔耶,2024,上海人民出版社,心理
9787518424900,僵局与诠释,（英）赫伯特·罗森费尔德（HerbertRosenfeld）,2019,中国轻工业出版社,心理
9787559664563,母爱毋伤,[美]布兰达·史蒂芬斯,2022,北京联合出版公司,心理
9787505756908,认知觉醒,[英]保罗·斯隆,2023,中国友谊出版公司,心理
9787505747203,学会吃饭,[美]珍·克里斯特勒,2019,中国友谊出版公司,心理
9787535795328,惊人的假说,[英]弗朗西斯•克里克,2018,湖南科学技术出版社,心理
9787523605684,唤醒吧！职场多巴胺,[英]布鲁斯·戴斯利（BruceDaisley）,2024,中国科学技术出版社,心理
9787113305369,你就是光,乐传曲,2023,中国铁道出版社,心理
9787511732538,君主论,(意)马基雅维利,2017,中央编译出版社,心理
9787513346887,华丽人生,[日]伊坂幸太郎,2021,新星出版社,心理
9787510845611,千夫所指,乔恩·罗森,2016,九州出版社,心理
9787572256691,在世界上找到你的位置,[美]朱莉·利思科特-海姆斯著,2023,浙江教育出版社,心理
9787506285858,变态心理学与心理治疗,苏姗·诺伦-霍克西玛,2007,世界图书出版公司,心理
9787512720626,我可以不焦虑：6-14岁青少年焦虑缓解自助手册,（美）希瑟·戴维森,2023,中国妇女出版社,心理
9787559098849,嘘，我们在长大,[日]村中李衣/著,2024,新疆青少年出版社,心理
9787504139863,改变,[美]保罗·瓦茨拉维克,2007,教育科学出版社,心理
9787121465550,时间复利：将简单重复到极致,剑飞,2023,电子工业出版社,心理
9787530213827,亲爱的生活,[加]艾丽丝·门罗,2014,北京十月文艺出版社,心理
9787213079368,多元智能新视野（纪念版）,[美]霍华德•加德纳(HowardGardner),2017,浙江人民出版社,心理
9787553109299,生命整合心理学,吴正荣,2017,巴蜀书社,心理
9787505753488,自信的觉醒,R法,2021,中国友谊出版公司,心理
9787549616213,爱伦·坡短篇小说集,[美]埃德加·爱伦·坡,2018,读客文化,心理
9787515360492,股票深度交易心理学,[美]盖瑞·戴顿,2020,中国青年出版社,心理
9787562843542,焦点解决短期治疗导论,PeterDeJong,2015,华东理工大学出版社,心理
9787111727668,停止自我破坏,朱迪·霍（JudyHo）,2023,机械工业出版社,心理
9787532784523,身份的焦虑,[英]阿兰·德波顿,2020,上海译文出版社,心理
9787229182878,板猫久的奇异幻想录,吕杨杕,2024,重庆出版社,心理
9787563399925,爱灵魂自我教程,庞思奋（StephenR.Palmquist）,2010,广西师范大学出版社,心理
9787213090226,消极情绪的力量,[美]托德·卡什丹,2018,浙江人民出版社,心理
9787516834602,母亲女儿自我,[美]简·戈德伯格,2023,台海出版社,心理
9787550262379,懂我就是爱我,琳·洛特,2015,北京联合出版公司,心理
9787100097567,循环提问,[德]弗里茨•B.西蒙,2013,商务印书馆,心理
9787521756463,精神内耗自救指南：有效心理自助的100个练习,萨沙·巴希姆,2023,中信出版社,心理
9787509010013,有一种伤害，以爱为名,［美］兰迪•班克罗夫特,2015,当代世界出版社,心理
9787504690210,活在当下的勇气,[日]岸见一郎,2021,中国科学技术出版社,心理
9787518402298,临床催眠实用教程（万千心理）,(美)雅普克,2015,中国轻工业出版社,心理
9787532565962,传习录注疏,[明]王阳明撰,2012,上海古籍出版社,心理
9787544773812,情绪勒索,周慕姿,2018,译林出版社,心理
9787518421695,6—9岁孩子为何喜欢装大人？,[英]CorinneAves,2019,中国轻工业出版社,心理
9787505742147,爱的重建,[美]梅丽莎·摩尔,2018,中国友谊出版公司,心理
9787513353724,干得漂亮,脱不花,2024,新星出版社,心理
9787111450818,控制焦虑,[美]阿尔伯特•埃利斯（AlbertEllis）,2014,机械工业出版社,心理
9787514221886,把不安当作朋友,岡田尊司,2018,文化发展出版社,心理
9787544270878,解忧杂货店,[日]东野圭吾,2014,南海出版公司,心理
9787559860286,脏活,[美]埃亚勒·普雷斯,2023,广西师范大学出版社,心理
9787208122253,维特根斯坦的侄子,[奥]托马斯·伯恩哈德,2014,上海人民出版社,心理
9787111421917,性格的力量,保罗·图赫(PaulTough),2013,机械工业出版社,心理
9787522521268,数字极简,[美]卡尔·纽波特,2024,九州出版社,心理
9787222091528,厚黑学看这本就够了,侯清恒,2012,云南人民出版社,心理
9787573506061,唯余细节,[瑞典]伊娅·根伯格,2024,南海出版公司,心理
9787550232174,我不是教你诈套装（共五册）（1-5）,刘墉,2014,北京联合出版公司,心理
9787522914879,也许你可以这么想,刘小播,2024,中国纺织出版社,心理
9787501948574,脑的学习与记忆,（美）斯普伦格,2005,中国轻工业出版社,心理
9787300289144,折翼的精灵,米歇尔·米切尔,2021,中国人民大学出版社,心理
9787101009309,话语心理社会,冯·戴伊克,1993,中华书局,心理
9787501185153,看到人心深处,王溢嘉,2008,新华出版社,心理
9787111430810,神经科学原理（第5版）,埃里克R.坎德尔,2013,机械工业出版社,心理
9787543870932,如何成为心理咨询师,葛喜平,2011,湖南人民出版社,心理
9787508680965,怪诞行为学,[美]丹·艾瑞里,2017,中信出版社,心理
9787522519845,影响力的底层逻辑,[英]马克·郭士顿,2024,九州出版社,心理
9787501994755,走出抑郁,[美]RichardO'Connor,2014,中国轻工业出版社,心理
9787518423576,聚焦取向艺术治疗,（美）劳里·拉帕波特（LauryRappaport）,2019,中国轻工业出版社,心理
9787300169217,人际沟通分析学,杨眉,2013,中国人民大学出版社,心理
9787551153577,成为自己的勇气：认知自我的情绪心理学,风墟,2020,花山文艺出版社,心理
9787530222348,万寿寺,王小波,2023,北京十月文艺出版社,心理
9787522509365,像水一样吧，朋友,[美]李香凝,2022,九州出版社,心理
9787303276790,心智突围,罗伯特•凯根(RobertKegan),2022,北京师范大学出版社,心理
9787559654168,夜莺,[美]克莉丝汀·汉娜,2021,北京联合出版公司,心理
9787532764389,黑猩猩的政治,弗朗斯·德瓦尔,2014,上海译文出版社,心理
9787573504012,爱情和其他魔鬼,[哥伦比亚]加西亚·马尔克斯,2023,南海出版公司,心理
9787532348053,性趣探秘,戴蒙德(Diamond),1998,上海科学技术出版社,心理
9787510478000,爱自己的100种方式,李茶编著,2019,新世界出版社,心理
9787501985722,认知行为疗法,(美)莱德利,2018,中国轻工业出版社,心理
9787508657684,动物精神,[美]乔治·阿克洛夫,2016,中信出版社,心理
9787515366777,让自己快乐,（英）艾玛·里德·特里尔,2022,中国青年出版社,心理
9787208178311,一个女人的故事,[法]安妮·埃尔诺,2022,上海人民出版社,心理
9787508610368,思考致富,拿破仑·希尔,2008,中信出版社,心理
9787540473990,告白,[日]凑佳苗,2016,湖南文艺出版社,心理
9787553690957,隐藏的自我,[美]大卫·伊格曼,2019,大卫·伊格曼“自我进化”四部曲,心理
9789864625260,我想被高中女生殺死1,古屋兎丸,2016,我想被高中女生殺死,心理
9787533966980,有且仅有,于是,2022,浙江文艺出版社,心理
9787501975273,内裤从哪里来,（新西兰）乔·本尼特,2010,中国轻工业出版社,心理
9787506042543,爱与被爱的艺术,马修·凯利(MatthewKelly),2011,东方出版社,心理
9787111609605,生命中的不速之客：在恐惧、焦虑和羞耻感中成长,[美]哈丽特?勒纳（HarrietLerner）,2018,机械工业出版社,心理
