ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787513331418,第七天,余华,2018,新星出版社,https://book.douban.com/subject/30259153/
9787201175133,焦虑的人,弗雷德里克·巴克曼,2021,天津人民出版社,https://book.douban.com/subject/35539713/
9787549641864,第七重解答,[法]保罗·霍尔特,2024,文汇出版社,https://book.douban.com/subject/36665775/
9787122346032,克莱因壶,[日]冈岛二人,2019,化学工业出版社,https://book.douban.com/subject/33658616/
9787541169175,宋慈洗冤笔记3,巫童,2024,四川文艺出版社,https://book.douban.com/subject/36809032/
9787532178377,西线无战事,[德]埃里希·玛丽亚·雷马克,2021,上海文艺出版社,https://book.douban.com/subject/35272817/
9787020185504,猛虎下山,李修文,2024,人民文学出版社,https://book.douban.com/subject/36848162/
9787536079113,大明王朝1566,刘和平,2016,花城出版社,https://book.douban.com/subject/26925171/
9787533960919,尘埃落定,阿来,2020,浙江文艺出版社,https://book.douban.com/subject/35051822/
9787547746349,追诉时效倒计时,[日]横山秀夫,2024,北京日报出版社,https://book.douban.com/subject/36462621/
9787020139927,失踪的孩子,[意]埃莱娜·费兰特,2018,人民文学出版社,https://book.douban.com/subject/30172069/
9787532751471,局外人,[法]阿尔贝·加缪,2010,上海译文出版社,https://book.douban.com/subject/4908885/
9787513335256,圣母,[日]秋吉理香子,2019,新星出版社,https://book.douban.com/subject/30475757/
9787544722803,树上的男爵,[意大利]伊塔洛·卡尔维诺,2012,译林出版社,https://book.douban.com/subject/6789605/
9787512515666,桥头楼上,Priest,2024,国际文化出版公司,https://book.douban.com/subject/36647809/
9787545581836,吾乡有情人,舍目斯,2024,天地出版社,https://book.douban.com/subject/36783188/
9787559628572,声音,【意】达契亚·玛拉依尼,2024,北京联合出版公司,https://book.douban.com/subject/30401342/
9787020096695,哈利·波特,J.K.罗琳(J.K.Rowling),2008,人民文学出版社,https://book.douban.com/subject/24531956/
9787572614675,失去的过去与未来的犯罪,[日]小林泰三,2024,湖南文艺出版社,https://book.douban.com/subject/36593833/
9787572615085,龙与地下铁,马伯庸,2024,湖南文艺出版社,https://book.douban.com/subject/36657407/
9787532776771,挪威的森林,[日]村上春树,2018,上海译文出版社,https://book.douban.com/subject/27200257/
9787530210291,1984,[英]乔治·奥威尔,2010,北京十月文艺出版社,https://book.douban.com/subject/4820710/
9787532761760,局外人,(法)阿尔贝·加缪,2013,上海译文出版社,https://book.douban.com/subject/24257486/
