ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787573618047,葡萄球菌,[日]道尾秀介,2024,青岛出版社,https://book.douban.com/subject/36700765/
9787572611964,坏小孩（修订新版）,紫金陈,2023,湖南文艺出版社,https://book.douban.com/subject/36414270/
9787220134135,费可的晚宴,珞珈,2022,读客文化,https://book.douban.com/subject/36897821/
9787544277716,麒麟之翼,东野圭吾,2015,南海出版公司,https://book.douban.com/subject/26387513/
9787513316040,破镜谋杀案,[英]阿加莎·克里斯蒂,2014,新星出版社,https://book.douban.com/subject/25986370/
9787513355896,驽马,[英]米克·赫伦,2024,新星出版社,https://book.douban.com/subject/36808023/
9787513346528,帷幕,[英]阿加莎·克里斯蒂,2021,新星出版社,https://book.douban.com/subject/35615063/
9787573505736,希望庄,[日]宫部美雪,2023,南海出版公司,https://book.douban.com/subject/36497573/
9787559675859,无名之猫,拟南芥,2024,北京联合出版公司,https://book.douban.com/subject/36850549/
9787513325318,牙医谋杀案,[英]阿加莎·克里斯蒂,2017,新星出版社,https://book.douban.com/subject/26962860/
9787544281331,红手指,[日]东野圭吾,2016,南海出版公司,https://book.douban.com/subject/26651926/
9787544296274,夏天、烟火和我的尸体,[日]乙一,2019,南海出版公司,https://book.douban.com/subject/34778574/
9787555915843,七只黑猫之谜,[美]埃勒里·奎因,2024,河南文艺出版社,https://book.douban.com/subject/36622132/
9787559664037,凶人馆谜案,[日本]今村昌弘,2022,北京联合出版公司,https://book.douban.com/subject/36032438/
9787559628312,尸人庄谜案,[日]今村昌弘,2019,北京联合出版公司,https://book.douban.com/subject/30396712/
9787513352154,一行杀人的台词,[英国]安东尼·霍洛维茨,2023,新星出版社,https://book.douban.com/subject/36360785/
9787559667786,尸语者（上下册）,法医秦明,2023,北京联合出版公司,https://book.douban.com/subject/36352661/
9787513326469,死了七次的男人,[日]西泽保彦,2017,新星出版社,https://book.douban.com/subject/27055125/
9787513316972,葬礼之后,[英]阿加莎·克里斯蒂,2014,新星出版社,https://book.douban.com/subject/26276929/
9787559675460,人生的愚者,[日]木木高太郎,2024,北京联合出版公司,https://book.douban.com/subject/36829727/
9787513355988,石头，剪刀，布,[英]爱丽丝·芬尼,2024,新星出版社,https://book.douban.com/subject/36829738/
9787521761498,深渊,深蓝,2024,中信出版集团,https://book.douban.com/subject/36641699/
9787532779840,铁钉案,[荷]高罗佩,2019,上海译文出版社,https://book.douban.com/subject/30457504/
9787513338004,罗杰疑案,[英]阿加莎·克里斯蒂,2020,新星出版社,https://book.douban.com/subject/34985248/
9787514231274,如幽女怨怼之物,[日]三津田信三,2020,文化发展出版社,https://book.douban.com/subject/35217601/
9787513321204,奇面馆事件,[日]绫辻行人,2016,新星出版社,https://book.douban.com/subject/26771726/
9787513331050,死亡草,[英]阿加莎·克里斯蒂,2018,新星出版社,https://book.douban.com/subject/30245148/
9784065292686,方舟,夕木春央,2022,夕木春央作品,https://book.douban.com/subject/36028742/
9787513307741,异邦骑士,[日]岛田庄司,2012,新星出版社,https://book.douban.com/subject/11501902/
9787533971205,推理群星闪耀时,[日]江户川乱步(编),2023,浙江文艺出版社,https://book.douban.com/subject/36209186/
9787572611988,无证之罪（修订新版）,紫金陈,2023,湖南文艺出版社,https://book.douban.com/subject/36414272/
9787513306782,斜屋犯罪,[日]岛田庄司,2012,新星出版社,https://book.douban.com/subject/10740772/
9787020114115,动物园,[日]乙一,2016,人民文学出版社,https://book.douban.com/subject/26723423/
9787541166808,有人自林中坠落,蒲熠星,2023,四川文艺出版社,https://book.douban.com/subject/36472103/
9787544299763,彷徨之刃,[日]东野圭吾,2021,南海出版公司,https://book.douban.com/subject/35440306/
9787549637270,同名同姓受害者协会,[日]下村敦史,2022,文汇出版社,https://book.douban.com/subject/35776311/
9787513351171,溶于雾中,[日]笹泽左保,2023,新星出版社,https://book.douban.com/subject/36194208/
9787559672612,宽恕之城,雷米,2023,北京联合出版公司,https://book.douban.com/subject/36636611/
9787513348720,四元馆事件,[日]早坂吝,2022,新星出版社,https://book.douban.com/subject/35809809/
9787513344456,关键词是谋杀,[英国]安东尼·霍洛维茨,2021,新星出版社,https://book.douban.com/subject/35425102/
9787513322034,蓝色列车之谜,[英]阿加莎·克里斯蒂,2016,新星出版社,https://book.douban.com/subject/26824034/
9787513334723,推理竞技场,[日]深水黎一郎,2019,新星出版社,https://book.douban.com/subject/30428949/
9787544882286,周四推理俱乐部：消失的子弹,[英]理查德·奥斯曼,2023,接力出版社,https://book.douban.com/subject/36482947/
9787513312929,无人生还,(英)阿加莎·克里斯蒂,2013,新星出版社,https://book.douban.com/subject/24859822/
9787505758148,文身,[日]岩井圭也,2024,中国友谊出版公司,https://book.douban.com/subject/36742021/
9787020168248,心灵侦探城塚翡翠,相泽沙呼,2021,人民文学出版社,https://book.douban.com/subject/35296788/
9787513324168,四魔头,[英]阿加莎·克里斯蒂,2017,新星出版社,https://book.douban.com/subject/26924831/
9787106038441,高智商犯罪2,紫金陈,2014,中国电影出版社,https://book.douban.com/subject/25827236/
9787573008213,恶魔少年,药丸岳,2022,海南出版社,https://book.douban.com/subject/36157422/
9787544294119,我杀了他,[日]东野圭吾,2019,南海出版公司,https://book.douban.com/subject/30317423/
9787536098794,如凶鸟忌讳之物,[日]三津田信三,2023,花城出版社,https://book.douban.com/subject/36191370/
9787546352251,首无·作祟之物,[日]三津田信三,2011,吉林出版集团,https://book.douban.com/subject/6249670/
9787573503053,白鸟与蝙蝠,[日本]东野圭吾,2023,南海出版公司,https://book.douban.com/subject/36074757/
9787208088351,络新妇之理（下）,[日]京极夏彦,2009,上海人民出版社,https://book.douban.com/subject/4038673/
9787559625212,诗人,[美]迈克尔·康奈利,2018,北京联合出版公司,https://book.douban.com/subject/30318654/
9787521764116,九滴水真探·秘密,九滴水,2024,中信出版社,https://book.douban.com/subject/36782251/
9787513346887,华丽人生,[日]伊坂幸太郎,2021,新星出版社,https://book.douban.com/subject/35602671/
9787513320948,人偶馆事件,[日]绫辻行人,2016,新星出版社,https://book.douban.com/subject/26771724/
9787547744383,密室黄金时代的杀人事件,[日]鸭崎暖炉,2023,北京日报出版社,https://book.douban.com/subject/36184449/
9787508638249,第三时效,(日)横山秀夫,2013,中信出版社,https://book.douban.com/subject/21324173/
9787544270878,解忧杂货店,[日]东野圭吾,2014,南海出版公司,https://book.douban.com/subject/25862578/
9784101802848,VR浮遊館の謎,早坂吝,2024,探偵AI,https://book.douban.com/subject/36766133/
9787544258210,秘密,[日]东野圭吾,2017,南海出版公司,https://book.douban.com/subject/27115970/
9787536097643,第欧根尼变奏曲,陈浩基,2022,花城出版社,https://book.douban.com/subject/36078199/
9787572611971,长夜难明（修订新版）,紫金陈,2023,湖南文艺出版社,https://book.douban.com/subject/36414271/
9787106083434,高智商犯罪3,紫金陈,2017,中国电影出版社,https://book.douban.com/subject/26895196/
9786263774940,上癮謎題,白井智之,2023,逆思流,https://book.douban.com/subject/36619308/
9787555916666,Y的悲剧,[美]埃勒里·奎因,2024,河南文艺出版社,https://book.douban.com/subject/36701252/
9787505757004,很久很久以前，在某一个地方，果然......,[日]青柳碧人,2023,中国友谊出版公司,https://book.douban.com/subject/36504668/
9787521341171,四种误证,[美]约翰·迪克森·卡尔,2023,外语教学与研究出版社,https://book.douban.com/subject/36177001/
9787559664228,未完成的手稿,[法]弗兰克·蒂利耶,2022,北京联合出版公司,https://book.douban.com/subject/36037745/
9787020173716,城塚翡翠倒叙集,相泽沙呼,2022,人民文学出版社,https://book.douban.com/subject/36062369/
9787513315470,阳光下的罪恶,[英]阿加莎·克里斯蒂,2014,新星出版社,https://book.douban.com/subject/25929085/
9787547746059,安东尼·伯克莱短篇作品集,[英]安东尼·伯克莱,2024,北京日报出版社,https://book.douban.com/subject/36406664/
9787544260602,八墓村,[日]横沟正史,2012,南海出版公司,https://book.douban.com/subject/11528301/
9787530688137,黄粱一梦,不明眼,2024,百花文艺出版社,https://book.douban.com/subject/36874364/
9787521745160,刹那,郭沛文,2022,中信出版集团,https://book.douban.com/subject/35965080/
9787516838440,怪画谜案,[日]雨穴,2024,台海出版社,https://book.douban.com/subject/36858240/
9787513332170,顺水推舟,[英]阿加莎·克里斯蒂,2018,新星出版社,https://book.douban.com/subject/30312954/
9787513306225,夏与冬的奏鸣曲,（日）麻耶雄嵩,2012,新星出版社,https://book.douban.com/subject/10546184/
9787544245517,放学后,[日]东野圭吾,2010,南海出版公司,https://book.douban.com/subject/4074636/
9787540468422,坏小孩,紫金陈,2018,湖南文艺出版社,https://book.douban.com/subject/25955474/
9787559436399,破云,淮上,2019,江苏凤凰文艺出版社,https://book.douban.com/subject/34467283/
9787513345156,星降山庄杀人事件,[日本]仓知淳,2021,新星出版社,https://book.douban.com/subject/35458526/
9787532779048,黄金案,[荷]高罗佩,2019,上海译文出版社,https://book.douban.com/subject/30281429/
9787521764277,重影,泽帆,2024,中信出版集团,https://book.douban.com/subject/36794672/
9787509002780,ZOO,[日]乙一,2007,当代世界出版社,https://book.douban.com/subject/2297697/
9787521756104,五个失踪的少年,宁航一,2023,中信出版社,https://book.douban.com/subject/36368373/
9787559427557,天谴者,法医秦明,2018,江苏凤凰文艺出版社,https://book.douban.com/subject/30372199/
9787513302043,两分铜币,[日]江户川乱步,2011,新星出版社,https://book.douban.com/subject/6001119/
9787522520254,我来说出真相,[日]结城真一郎,2023,九州出版社,https://book.douban.com/subject/36491891/
9787513314862,沉默的证人,(英)阿加莎·克里斯蒂,2014,新星出版社,https://book.douban.com/subject/25859052/
9787559664761,两度,[法]弗兰克·蒂利耶,2023,北京联合出版公司,https://book.douban.com/subject/36156911/
9787513315371,有翼之暗,[日]麻耶雄嵩,2014,新星出版社,https://book.douban.com/subject/25892396/
9787229080952,上锁的房间,贵志祐介,2014,重庆出版社,https://book.douban.com/subject/25900789/
9787513329170,H庄园的午餐,[英]阿加莎·克里斯蒂,2018,新星出版社,https://book.douban.com/subject/27593007/
9787540478162,猎豹,[挪]尤·奈斯博,2016,湖南文艺出版社,https://book.douban.com/subject/26892080/
9787533950057,生吞,郑执,2017,浙江文艺出版社,https://book.douban.com/subject/27170951/
9787513352727,虚幻女友,[日]酒本步,2024,新星出版社,https://book.douban.com/subject/36502238/
9787513336253,遗忘，刑警,陈浩基,2019,新星出版社,https://book.douban.com/subject/34454619/
9787513351973,瓦斯灯,[日]连城三纪彦,2023,新星出版社,https://book.douban.com/subject/36330616/
9787802257825,杀戮之病,[日]我孙子武丸,2010,新星出版社,https://book.douban.com/subject/4152750/
9787569927153,恋与禁忌的述语论理,[日]井上真伪,2019,北京时代华文书局,https://book.douban.com/subject/30359066/
9787020183791,爱丽丝迷案,[阿根廷]吉列尔莫·马丁内斯,2024,人民文学出版社,https://book.douban.com/subject/36699811/
9787532779994,迷宫案,[荷]高罗佩,2019,上海译文出版社,https://book.douban.com/subject/30457508/
9787536097407,连续“杀人鬼”青蛙男,中山七里,2022,花城出版社,https://book.douban.com/subject/36036296/
9787513315401,云中命案,[英]阿加莎·克里斯蒂,2014,新星出版社,https://book.douban.com/subject/25919321/
9787544798587,逃离未来,(日)小林泰三,2023,译林出版社,https://book.douban.com/subject/36511604/
9789573333630,山羊獰笑的剎那,陳浩基,2018,陳浩基作品,https://book.douban.com/subject/27607090/
9787513335270,东方快车谋杀案,[英]阿加莎·克里斯蒂,2019,新星出版社,https://book.douban.com/subject/30466191/
9787544713986,金色梦乡,[日]伊坂幸太郎,2010,译林出版社,https://book.douban.com/subject/5038409/
9787517148111,永不结束的夏天,赛西娅,2024,中国言实出版社,https://book.douban.com/subject/36913552/
9787513320085,波洛圣诞探案记,[英]阿加莎·克里斯蒂,2016,新星出版社,https://book.douban.com/subject/26689987/
9787020135134,监视,[日]松本清张,2018,人民文学出版社,https://book.douban.com/subject/27189928/
9787513317030,鸽群中的猫,[英]阿加莎·克里斯蒂,2015,新星出版社,https://book.douban.com/subject/26297045/
9787514231267,如磐灵供祭之物,[日]三津田信三,2020,文化发展出版社,https://book.douban.com/subject/35218329/
9787020153497,紧闭的门扉,[日]石持浅海,2020,人民文学出版社,https://book.douban.com/subject/34431944/
9789571092379,晚安人面瘡,白井智之,2020,逆思流,https://book.douban.com/subject/35218491/
9787229070656,玻璃之锤,[日]贵志佑介,2013,重庆出版社,https://book.douban.com/subject/25732157/
9787208178007,日本推理文学史,钱晓波,2022,上海人民出版社,https://book.douban.com/subject/36062365/
9787550293151,拉普拉斯的魔女,[日]东野圭吾,2017,北京联合出版公司,https://book.douban.com/subject/26920165/
9787572606823,鱼猎,史迈,2022,湖南文艺出版社,https://book.douban.com/subject/35923191/
9787550025103,默读,Priest,2018,百花洲文艺出版社,https://book.douban.com/subject/27608412/
9787547744345,恶徒的救赎,[日]高野和明,2023,北京日报出版社,https://book.douban.com/subject/36177509/
9787513321532,弄假成真,[英]阿加莎·克里斯蒂,2016,新星出版社,https://book.douban.com/subject/26789637/
9787549637317,足利女童连续失踪事件,[日]清水洁,2022,文汇出版社,https://book.douban.com/subject/35776315/
9787547746646,鼠男,[日]道尾秀介,2023,北京日报出版社,https://book.douban.com/subject/36513793/
9787547747117,追捕,[日]西村寿行,2024,北京日报出版社,https://book.douban.com/subject/36644895/
9787546322285,“琉璃城”杀人事件,[日]北山猛邦,2010,吉林出版集团,https://book.douban.com/subject/4246534/
9787516834695,弹丸论破雾切5,[日]北山猛邦,2023,台海出版社,https://book.douban.com/subject/36186301/
9787521323863,燃烧的法庭,[美]约翰·迪克森·卡尔,2021,外语教学与研究出版社,https://book.douban.com/subject/35350765/
9787513331586,凛冬之棺,孙沁文,2018,新星出版社,https://book.douban.com/subject/30261649/
9787569944921,小异邦人,[日]连城三纪彦,2022,北京时代华文书局,https://book.douban.com/subject/35703286/
9787544280662,沉默的巡游,[日]东野圭吾,2020,南海出版公司,https://book.douban.com/subject/34786086/
9787559482525,七叶树,东坡柚,2024,江苏凤凰文艺出版社,https://book.douban.com/subject/36809654/
9787544258616,恶意,[日]东野圭吾,2013,南海出版公司,https://book.douban.com/subject/10554309/
9787220132834,第一次,[日]岛本理生,2023,四川人民出版社,https://book.douban.com/subject/36432945/
9787544298476,白鸟坠入密林,贝客邦,2022,南海出版公司,https://book.douban.com/subject/35947034/
9784065326879,十戒,夕木春央,2023,夕木春央作品,https://book.douban.com/subject/36457683/
9787544281324,火车,[日]宫部美雪,2016,南海出版公司,https://book.douban.com/subject/26651873/
