ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787513328883,黑暗精灵,[美]R·A·萨尔瓦多,2017,新星出版社,https://book.douban.com/subject/27174128/
9781781107959,霍格沃茨不完全不靠谱指南,[英]J.K.罗琳,2016,PottermorePresents(中文),https://book.douban.com/subject/30282484/
9787550189294,魔戒四部曲,[英]J.R.R.托尔金,2024,南方出版社,https://book.douban.com/subject/36796173/
9787559479136,爱伦·坡故事集,[美]埃德加·爱伦·坡,2023,江苏凤凰文艺出版社,https://book.douban.com/subject/36512986/
9781526666321,HarryPotterandthePrisonerofAzkaban,[英]J.K.罗琳,2023,HarryPotter(MinaLimaEdition),https://book.douban.com/subject/36574494/
9787559425515,星尘,(英)尼尔·盖曼(NeilGaiman),2018,江苏凤凰文艺出版社,https://book.douban.com/subject/30270242/
9787532161850,失物之书,〔爱尔兰〕约翰•康诺利,2017,上海文艺出版社,https://book.douban.com/subject/26879779/
9787557021122,诡秘之主2,爱潜水的乌贼,2020,广东旅游出版社,https://book.douban.com/subject/35051814/
9787557021139,诡秘之主3,爱潜水的乌贼,2020,广东旅游出版社,https://book.douban.com/subject/35051815/
9787551819251,山月记,[日]中岛敦,2018,三秦出版社,https://book.douban.com/subject/30394154/
9787539675305,诡秘之主13,爱潜水的乌贼,2022,安徽文艺出版社,https://book.douban.com/subject/36085547/
9787539673882,诡秘之主10,爱潜水的乌贼,2022,安徽文艺出版社,https://book.douban.com/subject/35731251/
9787536097513,谷围南亭,墨飞,2022,花城出版社,https://book.douban.com/subject/36126527/
9787544290678,南方高速,[阿根廷]胡里奥·科塔萨尔,2017,南海出版公司,https://book.douban.com/subject/27079479/
9787229174613,饥饿的盛世,张宏杰,2023,重庆出版社,https://book.douban.com/subject/36215634/
9780590353427,HarryPotterandtheSorcerer'sStone,J.K.Rowling,1999,HarryPotter(AmericanPaperbacksVersion),https://book.douban.com/subject/1340758/
9787544716086,宇宙奇趣全集,伊塔洛·卡尔维诺,2011,译林出版社,https://book.douban.com/subject/5446490/
9787547744635,绑架回忆,[日]大山诚一郎,2023,北京日报出版社,https://book.douban.com/subject/36191375/
9789888507481,寄生獸完全版1,岩明均,2018,寄生獸完全版,https://book.douban.com/subject/30285172/
9787229151485,猎魔人（卷一）,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,https://book.douban.com/subject/35139961/
9787229151430,猎魔人（卷二）,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,https://book.douban.com/subject/35139962/
9789572653081,終末的女武神1,梅村真也,2020,终末的女武神,https://book.douban.com/subject/35178363/
9787229151461,猎魔人卷六,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,https://book.douban.com/subject/35139966/
9787020095377,哈尔的移动城堡,[英]戴安娜•韦恩•琼斯,2013,人民文学出版社,https://book.douban.com/subject/20273030/
9787539673509,牧神记1,宅猪,2022,安徽文艺出版社,https://book.douban.com/subject/35710857/
9781781104804,哈利·波特与魔法石,J.K.罗琳,2016,哈利·波特,https://book.douban.com/subject/35610506/
9787539671888,诡秘之主6,爱潜水的乌贼,2021,安徽文艺出版社,https://book.douban.com/subject/35433874/
9787557032999,谷围南亭.2,墨飞,2024,广东旅游出版社,https://book.douban.com/subject/36853145/
9787208172869,托尔金,[英]凯瑟琳·麦基尔韦恩,2023,上海人民出版社,https://book.douban.com/subject/35615133/
9787559864123,出生意愿确认,李琴峰,2024,广西师范大学出版社,https://book.douban.com/subject/36595102/
9787513349604,毫无意义,[美]伍迪·艾伦,2022,新星出版社,https://book.douban.com/subject/36028322/
9787539672595,诡秘之主7,爱潜水的乌贼,2021,安徽文艺出版社,https://book.douban.com/subject/35568044/
9787539674605,诡秘之主11,爱潜水的乌贼,2022,安徽文艺出版社,https://book.douban.com/subject/35902382/
9787521758757,水下之人,吕晓宇,2023,中信出版社,https://book.douban.com/subject/36478383/
9787220103735,太古和其他的时间,[波兰]奥尔加·托卡尔丘克,2017,四川人民出版社,https://book.douban.com/subject/27132345/
9781552445310,獵魔戰記16,八木教広,2009,獵魔戰記,https://book.douban.com/subject/25725371/
9787513345651,Blue,[日]叶真中显,2021,新星出版社,https://book.douban.com/subject/35503551/
9787540476731,爵迹：冷血狂宴,郭敬明,2018,湖南文艺出版社,https://book.douban.com/subject/26824353/
9786263840720,特殊傳說Ⅲvol.08,護玄,2024,特殊傳說Ⅲ,https://book.douban.com/subject/36808648/
9787208111028,霍比特人,[英]J.R.R.托尔金,2013,上海人民出版社,https://book.douban.com/subject/20370889/
9787544849579,万物简史(修订本),[美]比尔·布莱森,2017,接力出版社,https://book.douban.com/subject/27137994/
9787544253994,百年孤独,[哥伦比亚]加西亚·马尔克斯,2011,南海出版公司,https://book.douban.com/subject/6082808/
9789864829682,庫洛魔法使愛藏版1,CLAMP,2017,庫洛魔法使愛藏版,https://book.douban.com/subject/27103310/
9787544795791,浮士德,[德]歌德,2023,译林出版社,https://book.douban.com/subject/36282838/
9787208125117,精灵宝钻,[英]J.R.R.托尔金著,2015,上海人民出版社,https://book.douban.com/subject/25957852/
9787573508775,我们八月见,[哥伦比亚]加西亚·马尔克斯,2024,南海出版公司,https://book.douban.com/subject/36754770/
9789864829736,庫洛魔法使愛藏版6,CLAMP,2018,庫洛魔法使愛藏版,https://book.douban.com/subject/27103315/
9787559484550,十八岁出门远行,余华,2024,江苏凤凰文艺出版社,https://book.douban.com/subject/36727285/
9787020127993,哈利·波特,J.K.罗琳,2017,人民文学出版社,https://book.douban.com/subject/27045883/
9789571039640,暮光之城,史蒂芬妮．梅爾,2008,暮光之城,https://book.douban.com/subject/3315824/
9787020103355,哈利·波特与死亡圣器,J.K.罗琳(J.K.Rowling),2007,人民文学出版社,https://book.douban.com/subject/26126545/
9787020103300,哈利·波特与密室,J.K.罗琳(J.K.Rowling),2000,人民文学出版社,https://book.douban.com/subject/26126497/
9787544725545,龙枪编年史（全3册）,[美]玛格丽特·魏丝,2012,译林出版社,https://book.douban.com/subject/7153409/
9787508623979,堕落天使,（美）罗伦．凯特,2010,中信出版社,https://book.douban.com/subject/5326148/
9787534264207,查理九世6·吸血鬼公墓,雷欧幻像,2011,浙江少年儿童出版社,https://book.douban.com/subject/6390601/
9787544725279,哈比人,(英)J.R.R.托尔金,2011,译林出版社,https://book.douban.com/subject/7056952/
9787544269254,巫魔师,(德)瓦尔特·莫尔斯,2014,南海出版公司,https://book.douban.com/subject/25782292/
9787549616213,爱伦·坡短篇小说集,[美]埃德加·爱伦·坡,2018,读客文化,https://book.douban.com/subject/30179644/
9780747550990,HarryPotterandtheGobletofFire,J.K.Rowling,2000,HarryPotterBoxSet(Englishchildren'scover),https://book.douban.com/subject/1291202/
9787229123772,猎魔人6：雨燕之塔,[波兰]安德烈·斯帕克沃斯基,2017,重庆出版社,https://book.douban.com/subject/27072515/
9787521702996,乌金的牙齿,万玛才旦,2019,大方,https://book.douban.com/subject/33436258/
9787020125166,神奇动物在哪里,[英]J.K.罗琳,2017,人民文学出版社,https://book.douban.com/subject/26984868/
9787020065271,黄昏使者,（俄）谢尔盖·卢基扬年科,2008,人民文学出版社,https://book.douban.com/subject/2378291/
9787535441058,白色群像,肖以默,2009,长江文艺出版社,https://book.douban.com/subject/4114025/
9787533911287,大师与玛格丽特,布尔加科夫,1999,浙江文艺出版社,https://book.douban.com/subject/1016911/
9787544812450,波西·杰克逊与魔兽之海,[美]雷克·莱尔顿,2010,接力出版社,https://book.douban.com/subject/4604928/
9787540437831,太古和其他的时间,奥尔嘉·朵卡获,2006,湖南文艺出版社,https://book.douban.com/subject/1908361/
9787229051006,冰与火之歌·卷三·冰雨的风暴（上）,乔治·马丁,2012,重庆出版社,https://book.douban.com/subject/10608470/
9787020075201,墨水心,[德]柯奈莉亚·芳珂,2009,人民文学出版社,https://book.douban.com/subject/3807481/
9787807203780,大魔法师,(英)苏珊娜·克拉克,2006,吉林出版集团,https://book.douban.com/subject/1458377/
