User-ID,ISBN,Book-Rating
47738965,9787100234245,50
69174779,9787100234245,50
2399942,9787100234245,50
72888029,9787100234245,50
179697496,9787100234245,40
191198532,9787100234245,50
2577734,9787100234245,50
161147127,9787100234245,50
51686878,9787100234245,50
155703172,9787100234245,50
162395934,9787100234245,50
1877382,9787100234245,50
1818238,9787100234245,40
210080236,9787100234245,50
61774653,9787100234245,50
156351372,9787100234245,50
41375338,9787100234245,50
1961170,9787100234245,40
50094519,9787100234245,50
1983358,9787100234245,50
187266648,9787108075369,50
257296876,9787108075369,50
170840646,9787108075369,40
80199247,9787108075369,40
3644538,9787108075369,50
168757140,9787108075369,50
1019694,9787108075369,50
256415486,9787108075369,50
161335886,9787108075369,40
181532671,9787108075369,50
140345244,9787108075369,50
1204085,9787108075369,50
172771750,9787108075369,40
71463174,9787108075369,30
133677980,9787108075369,50
1819973,9787108075369,40
207213206,9787108075369,30
137063847,9787108075369,40
263470740,9787108075369,40
183816493,9787108075369,30
134871709,9787108075369,40
9499855,9787108075369,50
48939449,9787108075369,50
151086469,9787108075369,30
175517073,9787108075369,50
220320626,9787108075369,30
1399116,9787108075369,50
54703213,9787108075369,30
151950813,9787108075369,50
256779434,9787108075369,40
57431405,9787108075369,50
6797539,9787108075369,50
165289252,9787108075369,40
1239443,9787108075369,50
219457297,9787108075369,40
1928576,9787108075369,50
46493791,9787108075369,50
56927848,9787108075369,40
2329896,9787108075369,40
132042024,9787108075369,50
1284027,9787108075369,10
154821597,9787108075369,50
4187023,9787108075369,40
51104504,9787108075369,40
249829306,9787108075369,50
128061443,9787108075369,40
199190645,9787108075369,40
62957094,9787108075369,40
2669804,9787108075369,40
83816900,9787108075369,30
77643763,9787108075369,50
257827831,9787108075369,40
176482334,9787108075369,50
180644622,9787108075369,50
231689680,9787108075369,10
202520117,9787108075369,50
58093319,9787108075369,40
2120605,9787108075369,50
200165652,9787108075369,50
136745686,9787108075369,40
1186720,9787108075369,50
149484284,9787108075369,50
98292672,9787108075369,40
148891174,9787108075369,50
68589170,9787108050656,50
195537151,9787108050656,50
164395709,9787108050656,40
48588948,9787108050656,40
60886329,9787108050656,50
47176205,9787108050656,50
136258549,9787108050656,50
190137533,9787108050656,50
166009708,9787108050656,50
174482650,9787108050656,50
238535191,9787108050656,40
31733031,9787108050656,30
77199689,9787108050656,50
4297200,9787108050656,50
70836424,9787108050656,40
68112666,9787108050656,50
60095935,9787108050656,40
48164877,9787108050656,50
67823983,9787108050656,50
65777504,9787108050656,50
132302971,9787108050656,50
229758898,9787108050656,50
28826749,9787108050656,50
2576465,9787108050656,50
47083532,9787108050656,50
162801100,9787108050656,50
65671289,9787108050656,40
136792631,9787108050656,40
47534637,9787108050656,50
51241738,9787108050656,50
142673990,9787108050656,50
68396399,9787108050656,50
66083811,9787108050656,50
269883943,9787108050656,50
72767877,9787509763247,50
121755822,9787509763247,50
41829568,9787509763247,50
1413421,9787509763247,50
63393478,9787509763247,50
230291174,9787509763247,50
64976438,9787509763247,40
38779740,9787509763247,40
1183545,9787509763247,50
89960590,9787509763247,50
167978105,9787509763247,50
165924169,9787509763247,50
45500884,9787509763247,50
172244217,9787509763247,40
3101636,9787509763247,40
213306433,9787509763247,50
52861697,9787509763247,50
67148832,9787509763247,50
69045970,9787509763247,50
3513485,9787509763247,50
195181207,9787509763247,50
15703686,9787509763247,50
164176144,9787509763247,50
3115719,9787509763247,50
2494234,9787509763247,40
199152644,9787509763247,50
226315223,9787509763247,40
126093645,9787509763247,50
105925237,9787509763247,50
71255671,9787509763247,50
153080614,9787509763247,50
37737722,9787509763247,50
201171581,9787509763247,40
152008606,9787509763247,50
56571057,9787509763247,40
1756440,9787101164367,40
150136875,9787101164367,50
197047294,9787101164367,50
33330554,9787101164367,40
223012430,9787101164367,50
55652532,9787101164367,40
200038863,9787101164367,50
57058976,9787101164367,50
148190907,9787101164367,50
1110664,9787101164367,50
205362867,9787101164367,40
1639209,9787101164367,40
115196992,9787101164367,50
60545522,9787101164367,50
156787146,9787101164367,50
2860322,9787101164367,50
135543171,9787101164367,50
104757717,9787101164367,50
141425118,9787101164367,30
143233268,9787101164367,50
260356257,9787101164367,50
71892101,9787101164367,50
3367712,9787101164367,50
158427100,9787101164367,50
47631056,9787101164367,40
120577026,9787101164367,50
183507184,9787101164367,40
16449347,9787101164367,50
163878409,9787101164367,40
2206771,9787101164367,50
245985527,9787101164367,50
135186255,9787101164367,40
2668088,9787101164367,50
201481344,9787101164367,50
1136353,9787101164367,50
49774069,9787101164367,50
216667451,9787101164367,50
190920121,9787101164367,40
124573895,9787101164367,50
238531516,9787101164367,40
63227444,9787101164367,50
253806208,9787101164367,40
4352707,9787101164367,40
194037913,9787101164367,50
150253592,9787218166117,50
2458096,9787218166117,30
125747563,9787218166117,40
1166692,9787218166117,40
2860322,9787218166117,50
3627289,9787218166117,30
191198532,9787218166117,30
210080236,9787218166117,40
57783734,9787218166117,40
28165185,9787218166117,50
154821597,9787218166117,50
172526494,9787218166117,50
173758519,9787218166117,30
161147127,9787218166117,50
1016866,9787218166117,40
141710847,9787218166117,10
190920121,9787218166117,40
47631056,9787218166117,40
1329593,9787218166117,40
2126832,9787218166117,40
2216986,9787218166117,30
143590019,9787218166117,50
208707422,9787218166117,50
2065435,9787218166117,50
44473060,9787218166117,50
224460618,9787218166117,40
154042357,9787218166117,50
101560136,9787218166117,40
196233146,9787218166117,30
58222498,9787218166117,40
240301791,9787218166117,50
40927087,9787218166117,50
33560621,9787218166117,50
137204656,9787218166117,50
137350687,9787218166117,40
73131734,9787221182920,50
1786966,9787221182920,30
47088514,9787221182920,40
139938343,9787221182920,40
237715944,9787221182920,40
76317126,9787221182920,50
152072138,9787221182920,40
1359866,9787221182920,30
167437759,9787221182920,30
247487271,9787221182920,40
2668088,9787221182920,30
4625504,9787221182920,40
146806696,9787221182920,30
59826641,9787221182920,50
253108158,9787221182920,30
216667451,9787221182920,50
104757717,9787221182920,40
36335433,9787221182920,40
3903699,9787221182920,40
174825199,9787221182920,30
252142188,9787221182920,50
276146247,9787221182920,40
62513788,9787221182920,40
172526494,9787221182920,40
86505188,9787221182920,40
30666517,9787221182920,50
2603819,9787221182920,40
60404237,9787221182920,40
1306221,9787221182920,40
2628045,9787221182920,40
2019748,9787221182920,40
161011093,9787221182920,40
47631056,9787221182920,40
3627289,9787221182920,40
209435029,9787221182920,40
190920121,9787221182920,30
1741444,9787221182920,50
144887753,9787221182920,50
54297349,9787221182920,40
48319207,9787221182920,40
60106921,9787221182920,40
2860322,9787221182920,40
216387767,9787229167127,30
37830824,9787229167127,50
42127963,9787229167127,40
2984045,9787229167127,40
49949413,9787229167127,50
137050697,9787229167127,40
191853093,9787229167127,40
57475766,9787229167127,40
127478389,9787229167127,40
1768329,9787229167127,40
2432492,9787229167127,40
49934050,9787229167127,40
1425058,9787229167127,40
2347992,9787229167127,50
3280495,9787229167127,40
164604461,9787229167127,30
2884120,9787229167127,30
43029250,9787229167127,40
51360602,9787229167127,40
48812023,9787229167127,40
14302023,9787229167127,40
65792723,9787229167127,40
46351623,9787229167127,50
66844934,9787229167127,50
55403526,9787229167127,40
1617494,9787229167127,30
230657120,9787229167127,50
46933063,9787229167127,30
54475520,9787229167127,40
122984435,9787229167127,30
119833445,9787229167127,40
1902031,9787229167127,40
62606700,9787229167127,20
4150687,9787229167127,40
189038003,9787229167127,50
1659939,9787229167127,40
224090861,9787108015280,50
216821601,9787108015280,50
3677597,9787108015280,30
50398302,9787108015280,50
190090574,9787108015280,40
2693233,9787108015280,40
19157306,9787108015280,50
3561841,9787108015280,50
61754139,9787108015280,40
50213879,9787108015280,40
149939758,9787108015280,50
155962055,9787108015280,30
170909793,9787108015280,50
152063458,9787108015280,50
221304529,9787108015280,40
51469521,9787108015280,30
125992240,9787108015280,50
177734925,9787108015280,50
27561469,9787108015280,40
1744082,9787108015280,40
173952981,9787536079113,50
142121293,9787536079113,50
252041994,9787536079113,50
53599542,9787536079113,50
162583955,9787536079113,50
65121695,9787536079113,50
48425215,9787536079113,30
1083626,9787536079113,40
106327005,9787536079113,50
189038003,9787536079113,50
184318973,9787536079113,50
83503437,9787536079113,50
134044012,9787536079113,50
133471157,9787536079113,40
154311124,9787536079113,50
213670112,9787536079113,50
50612909,9787536079113,50
159655075,9787536079113,40
3267811,9787536079113,50
4217802,9787536079113,50
1029752,9787536079113,50
64544029,9787536079113,50
4584253,9787536079113,50
44185112,9787536079113,50
54522180,9787536079113,50
1284902,9787536079113,50
181048694,9787536079113,50
43353706,9787536079113,50
138724776,9787559864253,40
161353974,9787559864253,40
190534968,9787559864253,50
151979574,9787559864253,50
172526494,9787559864253,50
139736965,9787559864253,50
156470714,9787559864253,50
186221561,9787559864253,50
64328029,9787559864253,30
51588181,9787559864253,50
2860322,9787559864253,50
57372634,9787559864253,50
177853316,9787559864253,50
104757717,9787559864253,50
130317039,9787559864253,50
2083052,9787559864253,40
135186255,9787559864253,40
72888029,9787559864253,50
162043028,9787559864253,50
172590933,9787559864253,50
247487271,9787559864253,50
187041151,9787559864253,50
55577108,9787559864253,50
2516247,9787559864253,50
159774172,9787559864253,50
152142084,9787559864253,50
253108158,9787559864253,50
166168890,9787559864253,50
268802318,9787559864253,50
69683860,9787559864253,50
4164078,9787559864253,30
86954634,9787559864253,50
265885881,9787208172036,50
120187432,9787208172036,50
26524730,9787208172036,50
1077129,9787208172036,50
2336511,9787208172036,40
39081665,9787208172036,50
1342903,9787208172036,50
50864883,9787208172036,40
44310198,9787208172036,50
12744553,9787208172036,50
3425802,9787208172036,40
48371287,9787208172036,50
4638543,9787208172036,50
3189471,9787208172036,50
2755066,9787208172036,40
37987303,9787208172036,30
62819038,9787208172036,50
80653338,9787208172036,40
3539708,9787208172036,50
10721010,9787208172036,40
120268630,9787208172036,50
56191040,9787208172036,50
42805862,9787208172036,20
78183847,9787208172036,30
1400433,9787208172036,40
1126281,9787208172036,40
214516155,9787208172036,30
106317011,9787208172036,50
36486763,9787208172036,50
172909639,9787208172036,50
3027195,9787208172036,50
4495690,9787208172036,30
48917226,9787208172036,30
1176560,9787208172036,50
144132224,9787208172036,30
1793618,9787208172036,30
144347076,9787208172036,50
4273374,9787208172036,40
65178421,9787208172036,50
1385969,9787208172036,50
3983505,9787208172036,30
4390456,9787208172036,40
103053234,9787208172036,40
59293395,9787208172036,40
79949272,9787208172036,50
174491806,9787208172036,40
49280862,9787301281482,40
148179346,9787301281482,50
103270163,9787301281482,40
174578265,9787301281482,50
189004931,9787301281482,50
83489339,9787301281482,40
188465102,9787301281482,50
63406248,9787301281482,50
82773688,9787301281482,10
121391596,9787301281482,40
1634596,9787301281482,40
123436161,9787301281482,50
66742915,9787301281482,50
40970319,9787301281482,50
2919413,9787301281482,50
103077795,9787301281482,40
57062689,9787301281482,50
136238454,9787301281482,50
51752557,9787301281482,30
200551800,9787301281482,50
216148566,9787301281482,40
99983534,9787301281482,50
184235807,9787301281482,40
157605758,9787301281482,50
15542933,9787301281482,40
208477307,9787301281482,50
39227205,9787301281482,50
255283730,9787301281482,50
170834900,9787301281482,50
115754805,9787301281482,50
3662577,9787301281482,50
197068459,9787301281482,50
45598642,9787301281482,50
138655929,9787301281482,50
189479334,9787301281482,40
2262523,9787301281482,50
28582404,9787301281482,40
184252810,9787301281482,40
78633581,9787301281482,50
3116191,9787301281482,50
179128205,9787510479106,50
3647951,9787510479106,40
63147887,9787510479106,40
138944351,9787510479106,40
198811479,9787510479106,40
44473060,9787510479106,50
195837183,9787510479106,40
247200255,9787510479106,50
36335433,9787510479106,50
163869355,9787510479106,50
143805058,9787510479106,50
7282669,9787510479106,40
124573895,9787510479106,50
253844692,9787510479106,40
3566957,9787510479106,50
167752227,9787510479106,50
172526494,9787510479106,50
41117868,9787510479106,50
119600286,9787510479106,50
33560621,9787510479106,50
136664541,9787510479106,40
52315535,9787510479106,40
194607621,9787510479106,50
72888029,9787510479106,50
40261878,9787510479106,40
2229280,9787510479106,50
86505188,9787510479106,40
81586924,9787510479106,50
47315898,9787510479106,40
1053522,9787510479106,40
255729266,9787510479106,40
207809933,9787510479106,50
179317494,9787510479106,50
2516247,9787510479106,40
262366247,9787510479106,50
247487271,9787510479106,40
53748765,9787510479106,50
129059108,9787547740224,50
36723501,9787547740224,50
65173968,9787547740224,50
58081101,9787547740224,50
209199205,9787547740224,50
143043348,9787547740224,50
155955164,9787547740224,40
49772958,9787547740224,50
43181635,9787547740224,50
52157367,9787547740224,50
194741693,9787547740224,50
2843460,9787547740224,50
178565807,9787547740224,20
149964660,9787547740224,50
69219968,9787547740224,50
2492038,9787547740224,40
1688615,9787547740224,50
139364277,9787547740224,50
177227951,9787547740224,50
154425021,9787547740224,40
69947819,9787547740224,50
124573895,9787547740224,40
157689611,9787547740224,50
174269147,9787547740224,40
144231750,9787547740224,50
196497072,9787547740224,50
89380154,9787547740224,40
1147451,9787547740224,50
253313971,9787547740224,50
78065496,9787547740224,40
64155300,9787547740224,40
11618591,9787547740224,50
83483930,9787547740224,40
2536847,9787547740224,50
157432394,9787547740224,50
153934885,9787547740224,50
3903687,9787547740224,50
126023713,9787301350188,50
60153445,9787301350188,40
156736953,9787301350188,40
3331173,9787301350188,40
1136353,9787301350188,40
189708801,9787301350188,50
163363489,9787301350188,40
163809107,9787301350188,40
33560621,9787301350188,50
71061652,9787301350188,40
37796090,9787301350188,30
197047294,9787301350188,40
77423976,9787513356183,50
3485381,9787513356183,40
2860322,9787513356183,40
130139652,9787513356183,40
51894701,9787513356183,50
138619037,9787513356183,30
259755640,9787513356183,50
183618330,9787513356183,20
2603819,9787513356183,40
65923363,9787513356183,40
3525194,9787513356183,40
275904031,9787513356183,40
4625504,9787513356183,50
155752101,9787513356183,40
47809915,9787513356183,50
45507274,9787513356183,40
211139318,9787513356183,40
238759920,9787513356183,40
3913640,9787513356183,50
135820992,9787513356183,10
3627289,9787513356183,40
133677980,9787513356183,50
61774653,9787553820002,30
176695078,9787553820002,40
265236769,9787553820002,40
128532849,9787553820002,40
259206326,9787553820002,50
95525889,9787553820002,40
33560621,9787553820002,40
163869355,9787553820002,50
203422093,9787553820002,50
69366346,9787553820002,50
190539097,9787553820002,50
86505188,9787553820002,40
44473060,9787553820002,50
240340605,9787553820002,40
247200255,9787553820002,50
179327948,9787553820002,50
162471359,9787553820002,50
249143457,9787553820002,50
101560136,9787553820002,40
268222129,9787553820002,50
223664862,9787553820002,40
259755640,9787553820002,40
166260597,9787553820002,50
217604387,9787553820002,50
160406663,9787553820002,50
82183438,9787553820002,50
227918549,9787553820002,50
272335125,9787553820002,40
247487271,9787553820002,40
271288194,9787553820002,50
1227995,9787508647357,50
2289860,9787508647357,40
151962368,9787508647357,40
226184217,9787508647357,50
54269423,9787508647357,40
151010953,9787508647357,50
68724391,9787508647357,50
144434911,9787508647357,50
137228249,9787508647357,50
254201393,9787508647357,50
162989918,9787508647357,50
61543146,9787508647357,50
32236434,9787508647357,50
249981282,9787508647357,50
126585478,9787508647357,50
1434391,9787508647357,40
266946864,9787508647357,50
32047885,9787508647357,50
177747306,9787508647357,50
182073887,9787508647357,30
4742801,9787508647357,40
144961026,9787508647357,40
4558566,9787508647357,50
128653041,9787508647357,50
198069904,9787508647357,40
189511221,9787508647357,30
17494756,9787508647357,50
177828489,9787520214988,40
56535339,9787520214988,10
28368879,9787520214988,30
210865824,9787520214988,50
2945450,9787520214988,50
57967461,9787520214988,50
51728044,9787520214988,40
258491341,9787520214988,50
49613201,9787520214988,50
37259972,9787520214988,40
1047753,9787520214988,50
161657439,9787520214988,40
78065496,9787520214988,50
174887771,9787520214988,50
175414487,9787520214988,50
135186255,9787520214988,40
53585021,9787520214988,50
53613967,9787520214988,30
51601022,9787520214988,40
113667090,9787520214988,50
2735904,9787520214988,40
2233142,9787520214988,50
170043786,9787559867193,40
1569350,9787559867193,40
47631056,9787559867193,40
55577108,9787559867193,50
3198464,9787559867193,40
2860322,9787559867193,40
41133687,9787559867193,40
152142084,9787559867193,40
161147127,9787559867193,50
101560136,9787559867193,40
148891174,9787559867193,40
1155527,9787559867193,50
1053522,9787559867193,50
1961170,9787559867193,40
268802318,9787559867193,50
86954634,9787559867193,50
2458096,9787218170367,40
1458439,9787218170367,50
198811479,9787218170367,40
182565365,9787218170367,40
142135360,9787218170367,40
172526494,9787218170367,40
185027307,9787218170367,40
58222498,9787218170367,40
1016866,9787218170367,40
190920121,9787218170367,30
47631056,9787218170367,40
59881801,9787218170367,40
69402056,9787218170367,40
33560621,9787218170367,40
151900228,9787218170367,40
53748765,9787218170367,50
247200255,9787218170367,50
260911388,9787218170367,50
