isbn,title,author,year,publisher,genre
9787100231947,雅克·德里达研讨班论生死,[法]帕斯卡-安娜·布勒,2024,商务印书馆,1
9787111495482,被讨厌的勇气,岸见一郎,2021,机械工业出版社,1
9787550242234,哲学家们都干了些什么?,林欣浩,2015,北京联合出版公司,1
9787573014498,点燃理性的火焰,[瑞典]克里斯特·斯图马克,2024,海南出版社,1
9787301266601,近代哲学史,[德]F.W.J.谢林,2016,北京大学出版社,1
9787201168821,幸福之路,[英]伯特兰·罗素,2021,天津人民出版社,1
9787301349366,先验唯心论体系,F.W.J.谢林,2024,北京大学出版社,1
9787100017565,理想国,[古希腊]柏拉图,1986,商务印书馆,1
9787305274138,黑太阳,[法]朱莉娅·克里斯蒂娃,2024,南京大学出版社,1
9787100210478,虚无主义,[荷兰]诺伦·格尔茨,2022,商务印书馆,1
9787532190225,雅克·拉康,吴琼,2024,上海文艺出版社,1
9787549641789,坏的哀伤，好的哀伤,[美]迈克尔·乔比,2024,文汇出版社,1
9787513306331,哲学的故事,[美]威尔·杜兰特,2013,新星出版社,1
9787547322970,费希特与谢林哲学体系的差异,[德]黑格尔,2024,东方出版中心,1
9787100235358,哲学原理,[法国]笛卡尔,2024,商务印书馆,1
9787542675880,西方哲学史讲演录,赵林,2022,上海三联书店,1
9787532186686,维特根斯坦十讲,楼巍,2023,上海文艺出版社,1
9787572616464,时代的精神状况,[德]卡尔·雅斯贝尔斯,2024,湖南文艺出版社,1
9787521764567,叙事的危机,[德]韩炳哲,2024,中信出版集团,1
9787506394864,苏菲的世界,[挪威]乔斯坦·贾德,2017,作家出版社,1
9787108050977,查拉图斯特拉如是说,(德)尼采,2014,生活·读书·新知三联书店,1
9787108050960,存在与时间,[德]马丁·海德格尔,2014,生活·读书·新知三联书店,1
9787302498872,大问题,[美]罗伯特·所罗门,2018,清华大学出版社,1
9787518412600,哲学的历程(第四版),[美]威廉·F.劳黑德,2017,中国轻工业出版社,1
9787532189281,意义的逻辑,[法]吉尔·德勒兹,2024,上海文艺出版社,1
9787559869265,维特根斯坦私人笔记1914-1916,[奥]路德维希·维特根斯坦著,2024,广西师范大学出版社,1
9787010167350,纯粹理性批判,[德]康德,2017,人民出版社,1
9787547323281,谢林与现代欧洲哲学,[英]安德鲁·鲍伊,2024,东方出版中心,1
9787305266270,资本主义现实主义,[英]马克·费舍,2024,南京大学出版社,1
9787521704693,倦怠社会,[德]韩炳哲,2019,见识城邦,1
9787121364259,有限与无限的游戏,[美]詹姆斯·卡斯,2019,电子工业出版社,1
9787576045161,认识你自己,[法]吕西安·热法尼翁,2024,华东师范大学出版社,1
9787208186873,承认还是歧义？,[德]阿克塞尔·霍耐特,2024,上海人民出版社,1
9787040396041,西方哲学史（修订版）,邓晓芒,2014,高等教育出版社,1
9787521764352,为动物的正义,[美]玛莎·C·努斯鲍姆,2024,中信出版集团,1
9787208121003,人生的智慧,[德]叔本华,2014,上海人民出版社,1
9787305259173,论技术物的存在模式,[法]吉尔贝·西蒙东,2024,南京大学出版社,1
9787513352598,逃出瓶子的精灵,[荷]戈尔·格罗特,2024,新星出版社,1
9787559617293,做哲学,[美]小西奥多·希克,2018,北京联合出版公司,1
9787559610782,存在主义咖啡馆,[英]莎拉·贝克韦尔,2017,北京联合出版公司,1
9787549558292,大问题,[美]罗伯特·所罗门,2014,广西师范大学出版社,1
9787576047882,爱欲的悲喜剧,陈斯一,2024,华东师范大学出版社,1
9787221179722,哲学的100个基本,[日]冈本裕一朗,2024,贵州人民出版社,1
9787553819891,我们活着的理由,[奥]维克多·弗兰克尔,2024,岳麓书社,1
9787567524989,僧侣与哲学家,让-弗朗索瓦•何维勒,2014,华东师范大学出版社,1
9787532189298,黑噪音、白噪音与幽灵之声,姜宇辉,2024,上海文艺出版社,1
9787100094016,会饮篇,[古希腊]柏拉图,2013,商务印书馆,1
9787521764574,时间的香气,[德]韩炳哲,2024,中信出版集团,1
9787550733923,西方哲学史讲义,周国平,2023,深圳出版社,1
9787554855560,小柏拉图·第一辑（7册）,[法]扬·马尔尚,2024,广东教育出版社,1
9787100220866,现象学入门,[丹麦]丹·扎哈维,2023,商务印书馆,1
9787208187986,辩证法导论,[德]西奥多·阿多诺著,2024,上海人民出版社,1
9787559868817,耶拿1800年,[德]彼得·诺伊曼,2024,广西师范大学出版社,1
9787522609621,沉思录,[古罗马]马可·奥勒留,2022,中国水利水电出版社,1
9787521760804,日常的深处,王小伟,2023,中信出版社,1
9787547323243,哲学的二十个夜晚,徐英瑾,2024,东方出版中心,1
9787552020946,像哲学家一样生活,[美]威廉·B．欧文,2018,上海社会科学院出版社,1
9787552043242,生活艺术,[英]齐格蒙特·鲍曼,2024,上海社会科学院出版社,1
9787101151596,道德经,老子,2022,中华书局,1
9787561795101,爱的多重奏,[法]阿兰·巴迪欧,2012,华东师范大学出版社,1
9787542683700,嫉妒与社会,[德]赫尔穆特·舍克,2024,上海三联书店,1
9787559826879,爱的知识,玛莎·努斯鲍姆,2024,广西师范大学出版社,1
9787508697086,爱欲之死,[德]韩炳哲,2019,中信出版社,1
9787522728056,维特根斯坦的哥白尼式革命,[英]伊尔哈姆·迪尔曼,2024,中国社会科学出版社,1
9787522910635,从细菌到巴赫再回来,[美]丹尼尔·丹尼特,2024,中国纺织出版社,1
9787576035728,从树到迷宫,[意]翁贝托·艾柯,2024,华东师范大学出版社,1
9787010009148,毛泽东选集第一卷,毛泽东,1991,人民出版社,1
9787542682505,反讽与现代性话语,(德)恩斯特·贝勒尔(ErnstBehler),2024,上海三联书店,1
9787229040369,禅与摩托车维修艺术,罗伯特•M.波西格(RobertM.Pirsig),2011,重庆出版社,1
9787229131548,禅与摩托车维修艺术,[美]罗伯特·M.波西格,2018,重庆出版社,1
9787100011631,伦理学,斯宾诺莎,1998,商务印书馆,1
9787100011662,作为意志和表象的世界,[德]叔本华,1982,商务印书馆,1
9787511733696,意识形态的崇高客体,[斯洛文尼亚]斯拉沃热·齐泽克,2017,中央编译出版社,1
9787200161021,在哲学中成为马克思主义者,[法]路易·阿尔都塞,2022,北京出版社,1
9787508666792,你的第一本哲学书,[美]托马斯·内格尔,2021,中信出版社,1
9787547742181,哲学家们都干了些什么？,林欣浩,2022,北京日报出版社,1
9787210071976,与神对话,[美]尼尔·唐纳德·沃尔什,2015,江西人民出版社,1
9787308074933,解体概要,[法]萧沆,2010,浙江大学出版社,1
9787521757965,巴别塔,[美]匡灵秀,2023,中信出版集团,2
9787020096695,哈利·波特,J.K.罗琳(J.K.Rowling),2008,人民文学出版社,2
