ISBN,Book-Title,Book-Author,Introduction,Year-Of-Publication,Book-Publisher,Book-Douban-URL,Book-Image-URL
9787572609268,我在北京送快递,胡安焉,"进入社会工作至今的二十年间，胡安焉走南闯北，辗转于广东、广西、云南、上海、北京等地，做过快递员、夜班拣货工人、便利店店员、保安、自行车店销售、服装店导购、加油站加油工……他将日常的点滴和工作的甘苦化作真诚的自述，记录了一个平凡人在生活中的辛劳、私心、温情、正气。
在物流公司夜间拣货的一年，给他留下了深刻的生理印记：“这份工作还会令人脾气变坏，因为长期熬夜以及过度劳累，人的情绪控制力会明显下降……我已经感到脑子不好使了，主要是反应变得迟钝，记忆力开始衰退。”在北京送快递的两年，他“把自己看作一个时薪30元的送货机器，达不到额定产出值就恼羞成怒、气急败坏”……
但他最终认识到，怀着怨恨的人生是不值得过的。这些在事后追忆中写成的工作经历，渗透着他看待生活和世界的态度与反思，旨在表达个人在有限的选择和局促的现实中，对生活意义的直面和肯定：生活中许多平凡隽永的时刻，要比现实困扰的方方面面对人生更具有决定意义。
————
✨2023年豆瓣年度图书No.1
✨第二届三联行读图书奖文学类中文原创年度图书、QQ阅读2023年度十大非虚构好书
✨上市以来，南方周末、澎湃新闻、人物、南方人物周刊、新周刊、新京报、界面文化、GQ、看理想、单读等多家主流媒体或平台持续热议
·
《我在北京送快递》应该加入市民生活必读书，让更多人了解社会运转背后各行各业的力量。
——《人民日报》",2023,湖南文艺出版社,https://book.douban.com/subject/36150423/,https://img1.doubanio.com/view/subject/s/public/s34522268.jpg
9787513344708,沟通的方法,脱不花,"★30000+同学说：真希望我刚入职场时看过这本书！
原来职场上所有的难题，都是沟通问题；
那些叫你抓狂的局面，都有解决方案。
★全面覆盖职场沟通场景，给你切实可行的解决方案
作为职场萌新，怎样初来乍到就能让人对你印象深刻？
作为业务骨干，怎样让你的方案被甲方重视？
作 为部门主管，怎样辅导下属更好地完成任务？
这样典型而高频的职场沟通场景，本书中有18个——从向上沟通到管理沟通，再到客户沟通，可以说基本涵盖了你会遇到的所有职场沟通难题，并提供了切实可行的解决方案。在你发起上述任何一个沟通之前，请翻开这本书。
★是CEO的沟通心法，更是写给你的职场沟通指南
这是脱不花“自我追问”出来的一本书——书里有她早年作为管理咨询顾问，跟大企业家提案的经验；有她在得到App日常管理中，和同事、老师、客户积极协调的事例；更有她牵头的教研团队收集的，来自一线的大量真实沟通需求和实践。真学实练，助力你在沟通的无限游戏中一往无前。
★会沟通等于会说话吗？那么，如果做不到八面玲珑、滔滔不绝，是不是无法成为沟通高手呢？
脱不花认为：沟通是心理学课题，是领导力课题，甚至是设计行为学课题，但它唯独不是说话本身的课题。每个人都可以掌握沟通的方法，赢得沟通对象的尊重与合作。
作为一名职业的沟通者，脱不花在书中捧出了自己的沟通心法，倾力传授和示范，如何通过沟通在社会上解决问题、求得帮助、整合资源、洞察人心。
读完这本书，回到现实中后，你会发现听懂别人的弦外之音、化解别人复杂的诉求，都不是难事；你会发现原本那些无法破解、下意识躲避的难题，都有了解决答案。",2021,新星出版社,https://book.douban.com/subject/35473807/,https://img9.doubanio.com/view/subject/s/public/s33907614.jpg
9787521745276,小米创业思考,雷军,本书以小米创始人雷军的第一视角，首次完整记录了小米创业12年的历程及关键思考，通过分享小米创业方法论并辅以实战案例验证。首度全面还原解码了小米背后的创新商业模式。,2022,中信出版社,https://book.douban.com/subject/36057097/,https://img1.doubanio.com/view/subject/s/public/s34286309.jpg
9787020090907,第2份工作,京宝儿,"人人都要谋生，谋生就免不了给人打工，无论你的教育出身如何、在私企外企、做到什么样的职位，给人打工就逃脱不了被人摆布的命运。
前公司晴天霹雳般的被收购让翠贝卡明白：所谓好员工，就是在公司好的时候你是幸运儿，在坏的时候你就成了牺牲品；而再好的老板，危机当前，也一定会先跑路再想到你。
于是，翠贝卡毅然决然跳槽到了力德中国的市场部。
力德是五百强中的好公司，市场部更是风光无限。但只有身处其中的翠贝卡才能领会：在大象间走钢丝，难度在于既不能被大象挤着，还要努力向前走；这样的平衡中求生存，一味妥协就只有被踩死的份儿。翠贝卡终于明白：企业大了就要简单问题复杂化，因为只有这样做起事来大家才最安全。
当翠贝卡终于过关斩将、有惊无险地帮硬件部搞定本年度最重要的客户时，期待已久的辉煌和荣誉都似乎已经近在咫尺，而她也完全没有发觉在这些的背后，其实还有一张悄然撑开的网……
很多时候，遵守游戏规则远比赢得单子更重要。",2012,人民文学出版社,https://book.douban.com/subject/11516220/,https://img9.doubanio.com/view/subject/s/public/s11345285.jpg
9787559675019,我有自己的宇宙,钱婧,"北师大教授、职场心理学专家钱婧开创性力作，个人成长领域颠覆性创新。20年扎根本土的科学研究，打造真正属于中国青年的自我成长书，学生党、上班族都适用！职场、学业、恋爱、赚钱、社交、家庭……生活的答案既不是臣服，也不是对抗，而是拥有自己的宇宙！
▲ 编辑推荐
毕业了担心学历贬值，要不要继续考研考博？
选自己喜欢的行业，还是受社会普遍认可的“好工作”？
全世界都在卷，我有可能过上不加班的生活吗？
内向不善交际的人，要不要逼迫自己融入各种社交场合？
总被别人搭便车占便宜，该不该正面反击捍卫自己的边界？
面对自我和世界的频繁冲突，我们到底应该何去何从？
——生活的答案既不是臣服，也不是对抗，而是拥有自己的宇宙！
◎ 个人成长领域颠覆性创新：不是要“成为更好的自己”，而是要拥有自己的宇宙
跳出线性成长和横向成长的窠臼，作者将带我们进行一次成长维度的升级。她独创了具有系统性、流动性和无限可能性的思维和成长模式——拥有自己的宇宙。因为宇宙包罗万象，当我们把遇到的问题纳入自己的场域和宇宙，我们就成为解决问题的主体。宇宙自成体系，可以让我们建立自己的思维模式和判断标准，虽然别人的人生很棒，但我们可以只喜欢自己的宇宙。宇宙浩瀚无边，在自己的宇宙中，我们不会被外界侵扰，也不会被别人的定义束缚，拥有无限可能。
◎ 北师大管理心理学教授钱婧开创性力作，20年扎根本土的科学研究，打造真正属于中国青年的自我成长书
钱婧老师深入研究管理心理学、扎根本土职场超过20年。在本书中，有感于大部分个人成长和职场发展类书籍“水土不服”的现状，她将中华传统文化中的“中庸”智慧巧妙地融入管理心理学研究，提出了独辟蹊径的“中庸我”心智模型，创立了前所未有的新概念。
她有丰富的一线教学经验，更在互联网上拥有数以百万计的“云学生”，深深明白中国年轻人上班、求学过程中的痛点，也清楚他们在个人发展中都绕过那些弯路，思维中存在什么样的盲区。基于此，她给出的建议真诚、直接而有效。
◎结构科学系统，内容扎实而有生命力，提出切实有效的解决方案，不空喊口号
本书的五个部分由作者提出的关于自我的五个科学变量构成——“中庸我”“核心我”“弹性我”“隐性我”和“混沌我”。这五个部分的内容之间互相勾连和影响，共同构成一个有机而丰富的整体。书中更有大量具体的实操方法和实用技能，手把手教学，用具体化解焦虑。
◎ 从数千次真实答疑经验出发，提炼出人人可以直接套用的问题解决模型。所有不满现状、焦虑迷茫的人必读，将困扰你的人生疑难问题彻底扫清！
钱婧老师在互联网平台开展了多场关于个人成长问题的直播答疑，解答了数千个问题，多有青年网友评论“通透”“人间清醒”“感觉自己被救了”“早点遇到老师就好了”。书中她将数千次直播答疑总结的经验与智慧浓缩成一个简单有效的问题解决模型。在全书的结尾，她还会实景演练这一模型，针对8个具体的人生疑难问题给出真正有用的解决方案。读者也可以根据在书中所学，写下属于自己的答案，实现联动。
◎ 特邀知名插画师绘制多幅精美插图，个性化视觉生动呈现核心概念。随书附赠“做自己”力量海报，随机开盲盒送1款，快来揭晓属于你的“自我宇宙”！
全书双色+四色印刷，设计美观，特别绘制多幅精美插图，生动呈现书中核心概念，既赏心悦目，又能帮助理解。
▲ 内容简介
毕业了担心学历贬值，要不要继续考研考博？
不得不跟自己讨厌的人共事，该撕破脸皮还是憋气窝火？
每天努力干活儿，就因为不会讨好领导，所以升职加薪总没有我？
上了一岸又一岸，却发现想要的生活越来越远，工作和人生的意义到底是什么？
……
面对这些自我和世界的冲突，一味忍气吞声没有任何用处，跟世界硬碰硬又会让我们受伤。为什么在一个科技高速发展、知识随手可得的时代，我们还是没办法妥善地安顿自己，解好人生这道难题？
◎ 在本书中，基于20余年的个人成长和职场研究，钱婧老师为我们指出了在现实世界做自己的清晰路径——拥有自己的宇宙。她将带领我们运用一套融合传统“中庸”智慧和当代行为科学的全新思维模式，去跟混沌的世界灵活地交互，以达成“做自己”和“融入世界”之间的动态平衡。在“中庸我”思维模式下，我们的自我不再是僵硬固化的铁板一块，而是拥有“核心我”“弹性我”“隐性我”“混沌我”四个成员的作战团队。“中庸我”会引领这四个成员各显其能，帮助我们在各种复杂的环境中自如地屈伸，因时因地找到解决疑难问题的理想方案，做出不害怕、不委屈、不后悔的人生决策。
◎ 这是一本真正属于中国青年的自我成长书，也是写给新时代职场人的成事行动指南。它科学系统又亲切易读，更与我们每个人的心灵和成长环境紧密相连。当你焦虑迷茫、不知所措的时候，不妨翻开这本书，倾听作者真诚直接的建议和清醒透彻的人生洞见。你会有足够的力量爱这个世界，因为你有自己的宇宙。",2024,北京联合出版公司,https://book.douban.com/subject/36811250/,https://img3.doubanio.com/view/subject/s/public/s34815992.jpg
9787115630230,实用行为学,[德]马蒂亚斯·祖特尔（MatthiasSutter）,"《实用行为学》——职场中的行为经济学智慧。德国知名行为经济学家马蒂亚斯·祖特尔深入研究50个职场话题，从求职者面试顺序到社交技能在职场的重要性等。无论职场新人还是资深CEO，都能从中获得宝贵建议。
本书为职业发展提供全方位指导，助力读者在职场中脱颖而出。
为什么绩效奖金可能导致员工表现不佳？
为什么女性要求加薪的频率比男性低？
为什么足够多的金钱会诱使我们忽视道德问题？
为什么聪明人的行为很奇怪？
……
德国知名行为经济学家马蒂亚斯·祖特尔研究了50个与职场相关的话题，例如：作为求职者，你第一个或最后一个接受面试，对面试结果的影响有多大；随着你在组织机构中的晋升，为什么社交技能在你的职业生涯中发挥着越来越重要的作用；等等。从初入职场的新人，到经验丰富的员工，一直到首席执行官，都能从本书中发掘对自身职业生涯有益的意见和建议。
◆编辑推荐◆
《实用行为学》：职场中的行为经济学智慧
1. 知名行为经济学家的力作
本书由知名行为经济学家马蒂亚斯·祖特尔撰写，其研究成果在《科学》《自然通讯》《美国经济评论》等顶尖期刊均有发表。他将行为经济学的框架应用于职场，帮助你理解日常行为中的非理性部分，助你在复杂的商业环境和人际关系中脱颖而出。
2. 理论与实践的完美融合
书中案例丰富，理论结合实际，深入浅出地解析了职场中的种种现象。无论你是职场新人还是资深管理者，都能从中获得宝贵的启示和实用的建议。
3.  职场进阶的实用指南
通过本书，你将了解到社交技能对职业发展的重要性、性别与求职面试的关系、远程工作对职业晋升的影响等实用信息。掌握这些行为经济学原理，你将能够更好地掌控职业发展的先机，实现快人一步的职场晋升。
4. 洞察职场真相，做出明智决策
书中还探讨了管理者的偏见与生产力、团队合作与协作等话题，帮助你洞察职场的真相，克服偏见，做出更明智的决策。
5.立即阅读，开启职场新篇章！
别再让职场的复杂现象困扰你，用行为经济学的智慧武装自己，开启你的职场新篇章！《实用行为学》是你不可错过的职场宝典！",2024,人民邮电出版社,https://book.douban.com/subject/36782678/,https://img3.doubanio.com/view/subject/s/public/s34791782.jpg
9787521758184,第一选择,[美]英德拉·努伊,"这不是一个传统的女性打破偏见、实现职场晋升的故事。英德拉·努伊出生在印度一个传统家庭。当时，印度的女性大多会在十几岁结婚生子，而她幸运地拥有重视教育、支持她的家庭，通过教育走出改变命运的第一步。
在努伊加入百事的 1994 年，排名前 100 的大公司中，女性 CEO 的数量为零。而这个土生土长的印度女孩却得到了通用电气和百事可乐竞相抛来的橄榄枝——她拒绝了通用电气杰克·韦尔奇的邀请，加入百事，成为百事自 1898年成立以来的首位女性 CEO，并且一做就是 12 年。
她曾因少数族裔和女性的身份受到职场歧视，但她越挫越勇，带领百事在多元化和包容性方面实现了质的飞跃，证明了女性的社会价值。她力排众议，剥离包括必胜客、肯德基等明星品牌的餐厅业务，主导百亿美元的健康食品品牌收购行动；提出“目的性绩效”的长期战略，在创造经济效益的同时回报所服务的社区；首次制定家庭友好型政策；创造第一个全球弹性工作制；广泛使用跨文化的咨询顾问团队。她关注女性地位和权力，把制止性骚扰列为公司的最高优先级。退任时，百事员工对工作环境的满意度升至 82%，公司净收入增幅超 80%。
作为备受瞩目的女性 CEO，努伊着重谈到了如何实现工作和家庭的平衡。她认为，每个阶段都需要做出当下最重要的选择。她分享了自己各阶段可供读者借鉴的解决方案，也提到了做到这一切所需要的庞大的系统支持和自我牺牲。
更多的女性领导者也意味着一个更加健康、富裕、平等的社会。退任后，努伊继续倡导女性发挥同等的决策力，呼吁企业和政府优化照护生态系统，为女性在组织中获取成功提供帮助。为释放经济的全部潜力和帮助家庭蓬勃发展，她，一直在路上。",2024,中信出版集团,https://book.douban.com/subject/36706215/,https://img3.doubanio.com/view/subject/s/public/s34768012.jpg
9787530221525,沧浪之水,阎真,"《沧浪之水》是当代文学名家阎真的长篇小说代表作。讲述不谙世事的青年池大为，在面对生活的重压和坚硬的社会法则时，经历的反抗、挣扎与转变。
来自乡村的池大为毕业后被分配到机关单位，毫无社会经验的他处处碰壁。经过许小曼、晏之鹤等人的指点，他慢慢摸透社会规则，开始反省自己的所作所为，逐渐成长为一个在工作与生活中游刃有余的人。
★一本可以帮你找到立足之地的人生之书
★人生最好的选择就是把自己交给生活
★豆瓣8.5高分，获多项文学大奖，入围茅盾文学奖，畅销20年，累计销售超过100万册口碑之作
★体制内年轻人、职场小白、考公人的必读书，一部学子走入社会的心灵演变史
★这是一部令人惊骇的小说。生活以无可抗拒的合法性、合理性和真实性逼迫着每一个人，我们在把自己交给生活时候，是否找到了一块坚实的立足之地？——李敬泽（文学评论家，中国作家协会副主席）
★在这部小说中，知识分子在权力面前经受人格的煎熬和灵魂的拷问。权力的诱惑和困境中的选择，反讽、幽默和不断的自我反省，使小说既有阅读的快感，又有思想的力度。——陈晓明（文学评论家，北京大学中文系教授）
★《沧浪之水》是最早一批官场小说之一，也应是迄今为止影响最大的官场小说，对众多理想主义者给予了一场现实主义教育。——澎湃新闻
★《沧浪之水》可以说是最现实、最教育人的职场成长书籍。虽然说的是机关职场，但道理在体制外的职场也是通用的。——豆瓣读者
★看完《沧浪之水》之后，真的有一种震撼心灵的感受。它除了讲述官场上的生存法则，更多的是探讨的人性：究竟人应该怎么活，才算是活出了价值与成功？——知乎读者
★胡军、于和伟主演高分国剧《岁月》原著
★封面由知名设计师设计，内外双封，印金工艺，附赠精美书签
★内文采用进口格乐斯书纸，纸张平滑柔顺，细腻洁白，打开可以平摊，更利于阅读和携带",2021,北京十月文艺出版社,https://book.douban.com/subject/35498118/,https://img3.doubanio.com/view/subject/s/public/s33938887.jpg
9787572616099,食南之徒,马伯庸,"【内容简介】
ZUI贪吃的大汉使者唐蒙，
来到了ZUI会吃的南越之国。
这里食材丰富，简直就是饕餮之徒的梦想之地。然而，在美食背后，却涌动着南北对峙、族群隔阂、权位争斗、国策兴废……种种波谲云诡，竟比岭南食材的风味更加复杂。
这个懒散的大汉使者，身陷岭南的政争漩涡。他唯一能信赖的伙伴，只有食物；唯一的破局之法，只有追求极致美食的心。
谁都没想到，那一缕微妙滋味，竟关乎大汉与南越国运，乃至于整个中华版图……
【编辑推荐】
《食南之徒》是马伯庸2024年全新长篇历史小说。贪吃的汉使唐蒙来到饕餮圣地南越，没想到卷入南越宫廷的政争之中，南北对峙、族群隔阂、权位争斗、国策兴废……时局波谲云密，他能信赖的只有美食，能够破局的也只有那颗追求极致美食的心。更没人想到，唐蒙敏感的味觉竟然拓展了大汉对中华版图的认知……
美食不会骗人，每个人在它面前，都会露出本性。
1.马伯庸2024年全新长篇历史小说。
2.西汉“吃货”唐蒙出使南越，从“躺平”到“趟平”的故事。
3.一味不知原料的酱料，一枚原生北土的枣核，勾连出中华版图变迁的一段隐秘传奇，西南丝绸之路开拓史竟也由此展开。
4.知名画家施晓颉绘制封面，随书附赠五折六联全彩明信片插图。",2024,湖南文艺出版社,https://book.douban.com/subject/36710597/,https://img3.doubanio.com/view/subject/s/public/s34823157.jpg
9787559479693,每个人都有自己的职场优势,崔璀,"阅读本书前，先邀请你思考一个问题：
你最大的优势是什么？
如果不清楚问题的答案，请马上翻开本书——
所谓优势，就是自己喜欢又擅长的事！
---------------------------------------------------------------------------------------------
◆《令人心动的offer2》带教律师、畅销书作家史欣悦倾情作序推荐！
◆ 随书附赠30万人验证过的职场优势测评！20分钟帮你找到自己的职场优势！
◆ 既是一场专业的职场心理咨询，又是一本实用的个人使用指南
◆ 你是谁、擅长什么、适合做什么、优势和弱点是什么，这本书让你更了解自己。
我们总是过度关注自己的短板，以为克服它就能从人群中脱颖而出。然而一个人卓越的秘诀，不在于克服短板，而在于发挥优势。
作者崔璀曾帮助包括她自己在内的30万人发现了隐藏的优势。她相信每个人都有自己的优势，只是人们很少意识到这些优势的存在，更别说发挥它们了。
本书将会围绕如何找到优势、如何发挥优势，带领你从“优势视角”出发，一步步重新厘清人与自我、与工作、与他人的关系。一旦你找到优势，你会更清楚地认识自己、变得坚毅，进而实现人生向上的正循环。
翻开本书，马上解锁你的隐藏优势！",2023,江苏凤凰文艺出版社,https://book.douban.com/subject/36579580/,https://img2.doubanio.com/view/subject/s/public/s34672081.jpg
