ISBN,Book-Title,Book-Author,Introduction,Year-Of-Publication,Book-Publisher,Book-Douban-URL,Book-Image-URL 
9789571039640,暮光之城,史蒂芬妮．梅爾,"史蒂芬妮‧梅爾（Stephenie Meyer）
1973年出生於美國康乃迪克州，畢業於楊百翰大學（Brigham Young University），主修英國文學。她於1994年結婚走入家庭，但並沒有因此放棄寫作的興趣，2003年她開始構思吸血鬼浪漫愛情故事，並於2005年完成《暮光之城》（TWILIGHT）。目前她與丈夫以及三個年幼的兒子住在亞歷桑納州鳳凰城。
史蒂芬妮的文筆渾然天成，首部長篇小說《暮光之城》（TWILIGHT），可說是青少年校園喜劇類型的YA小說經典作品，甫出版便立刻讓她躋身家喻戶曉的暢銷作家，「紐約時報評主編精選」評選該作為年度最佳小說之一，同時也入選了美國圖書館協會「十大青少年優良讀物」，她更被書店票選為二○○五年最佳新秀作家之一。
譯者簡介：
瞿秀蕙：政大企研所畢業，曾任職多家外商公司擔任行銷工作，目前為兼職翻譯。譯有《聖...
(展开全部)",2008,暮光之城,https://book.douban.com/subject/3315824/,https://img9.doubanio.com/view/subject/s/public/s3380834.jpg
9787534262135,查理九世1·黑贝街的亡灵,雷欧幻像,墨多多是个好奇又贪玩的小孩，老师和同学眼中的“问题多多”自从一只奇怪的贱狗“查理九世”来到墨多多的家，事情就不对劲儿了，一系列令人惊叫不已的事件发生了：一本扔不掉的“亡灵日记”，一张画满眼睛的藏宝图、一首恐怖的童谣……在神秘事件的共 同吸引下，四个各具才能的小伙伴组成秘密少年冒险队！《查理九世1:黑贝街的亡灵》中亡灵日记指引他们来到一条拥有无数幽灵传说的古老“黑贝街”——藏宝图开启，死神降临…层屡险恶，重重难关，他们能否化恐惧为智慧，走出被怪物、幽灵和莫名其妙的现象包围的地下迷宫。,2011,浙江少年儿童出版社,https://book.douban.com/subject/5912701/,https://img9.doubanio.com/view/subject/s/public/s4595214.jpg
9787557030520,四海重明,衣带雪,"少苍是山间月，是夜上星，朗朗如大日灼海，是她永远也不愿相负的人。
南颜是定魂曲，是引路灯，皎皎若明月凌空，是他一生也不想离开的梦。
奈何岁月无常，十年生死两茫茫，她步佛途，他行魔路。
他掌冥界事，毁道生天，翻云覆雨，仍抵不过心瘾难戒。
她修杀生佛，屠天下魔，普度众生，却度不了年少情劫。
从来不是他心生贪恋，是她抓着他，割不断，放不下。
九幽十八府，黄泉千丈渊；瀚海十二洲，尘世万重山。
这一生，我不度你，诸天上界，极乐净土，我都不去，我就在你身边。
江川同渡，山林并肩；四海重明，人间升平。",2023,广东旅游出版社,https://book.douban.com/subject/36468887/,https://img9.doubanio.com/view/subject/s/public/s34830434.jpg
9787530686676,九井谅子作品集:龙可爱的七个孩子,(日)九井谅子,《九井谅子作品集龙可爱的七个孩子》是一部漫画故事的合集，所收录的七个短篇均是剧情完整、画风成熟的奇幻风上乘之作。更难能可贵的是，各篇之间题材多变、风格各异。七个故事各有千秋，故事背景、叙事风格甚至画风都各有特色，读者在短时间内即可体验多样人生。本书作者九井谅子是近年来的漫画超新星，《龙可爱的七个孩子》是她在人气长篇《迷宫饭》之前最成熟的短篇集。天马行空的故事下映射出生活的趣味和真谛，可读性较高。,2024,百花文艺出版社,https://book.douban.com/subject/36661495/,https://img9.doubanio.com/view/subject/s/public/s34799744.jpg
9787557021115,诡秘之主1,爱潜水的乌贼,"◆阅文白金大神爱潜水的乌贼实力代表作，引爆蒸汽朋克+克苏鲁奇幻新风潮！
◆起点中文网超1亿阅读量、3000万总推荐、352万读者收藏！
◆新颖独特的世界观架构、22条非凡者序列途径设定、蒸汽时代与魔法世界的特色交融！
◆作为近年以来最火爆的IP，衍生出了大量同人文化，在 贴吧、微博、知乎、豆瓣、LOFTER等平台的热推指数不断升高！
◆随书附赠愚者塔罗牌+正义塔罗牌+大帝日记本！
◆文笔的优劣跟辞藻没关系，得跟题材相配……《诡秘之主》走的是十九世纪工业英伦范儿，文笔自然要偏冷峻质朴，不干扰读者阅读为要。——马伯庸
--------------------------------
▶ 故事简介◀
周明瑞一夜醒来，发现自己成了鲁恩王国霍伊大学历史系的毕业生克莱恩·莫雷蒂。他有一兄一妹，生活清贫，还遭遇了一场关乎生死存亡的危机。
为求自保，亦为回归，他启用神秘仪式去往灰雾之上，意外点亮了深红星辰，并以“愚者”之名，召唤活泼可爱的“正义”小姐、心思深沉的“倒吊人”组成塔罗会。在邓恩队长的介绍下，他加入护卫廷根市的值夜者小队，追踪安提哥努斯家族笔记下落，并且服下“占卜家”魔药，正式踏上非凡之路！
这个蒸汽机械与克苏鲁魔法的世界妙不可言，危险与机遇也总是如影随形！
克莱恩能解决时刻笼罩着他的死亡危机吗？
诡秘之秘，不可言说。",2020,广东旅游出版社,https://book.douban.com/subject/35051813/,https://img1.doubanio.com/view/subject/s/public/s33651899.jpg
9787572608933,暗狩之师:兰陵王,[日]梦枕貘,"现代版《阴阳师》，比妖魔鬼怪更可怕的是人心。
这本书为现象级作家梦枕貘新作“暗狩之师”系列的第一本。由6个单元小故事组成，怪士之鬼，蛟，管狐，兰陵王，白猿传，镖师。
魍鬼缠身背后隐藏的人间惨剧，修习蛟法复仇反成吃人的妖邪，引发少年内心兽性的魔物面具，借助人类身体繁育的玃猿……
人性与私欲的对撞，善与恶的交织，在一个个奇诡案件中见人性、明善恶、知人心。
----------------
【编辑推荐】
★现象级作家梦枕貘新作“暗狩之师”系列，中文简体版首度引进。
★现代版《阴阳师》，转世承接晴明的全新角色九十九乱奘上线！
★梦枕貘说：“‘暗狩之师’系列于我而言便是‘阴阳师’系列的根。 ”
★比妖魔鬼怪更可怕的是人心！
魍鬼缠身背后隐藏的人间惨剧，修习蛟法复仇反成吃人的妖邪，引发少年内心兽性的魔物面具，借助人类身体繁育的玃猿……
人性与私欲的对撞，善与恶的交织，在一个个奇诡案件中见人性、明善恶、知人心。
★“暗狩之师”系列在日本畅销多年，有小说版、漫画版等版本！
★当人心中的欲望开始散发，就会吸引同样的魔咒吧？不要被心中的恶魔控制，才是都市中真正的生存法则。
一篇篇斩妖除魔的故事，荡气回肠，悬念不断
★知名设计师亲绘封面，精装双封，随书附赠封面同款海报1张",2023,湖南文艺出版社,https://book.douban.com/subject/36139370/,https://img3.doubanio.com/view/subject/s/public/s34381477.jpg
9787229151485,猎魔人（卷一）,[波兰]安杰伊·萨普科夫斯基,"他骑马从北方来，一头白发，满面风霜；
他是异乡客，也是猎魔人，以斩妖除魔为己任，行走在现实与传说的迷雾之间。
脖子粗短，白牙锋利，以人类为食的“睡美人”；
头发参差，剑术超群，带领七个小矮人抢劫商贩的“白雪公主”；
眼球巨大，唇似鸟喙，将愿望变为死亡契约的“灯神”……
救世之旅遍布荆棘，诅咒、谎言、背叛，步步紧逼，只有逃到梦中才有片刻喘息。
待回首时，猎魔人猛然惊觉——自己也只不过是别人掌中的猎物！
魔物的鲜血终有洗净之日，人类的罪孽如何才有终结之时？
现在，你听到远处响起的马蹄声了吗？
杰洛特是一个身佩白狼徽章、流浪天下的猎魔人，从小就接受了严酷的训练，四海云游，狩猎和消灭怪物。他身处于道德领域模糊的世界中，但坚持个人一贯的处事风格，因为兼具愤世嫉俗、正直和傲慢的特色，杰洛特曾被比照为作家雷蒙·钱德勒（Raymond Chandler）笔下的著名侦探菲利浦·马罗。
“猎魔人系列”可以被视为是东欧的武侠故事，而作者安杰伊·萨普科夫斯基在中文幻想文学圈中也有“东欧金庸”的美誉。猎魔人世界的成形大量汲取了东欧的历史以及斯拉夫的神话集，将古老的传说进行再创造，兼具神秘的东方味道。
本套书包括：《白狼崛起》《命运之剑》《精灵之血》《轻蔑时代》《火之洗礼》《雨燕之塔》《湖中女士》。",2020,重庆出版社,https://book.douban.com/subject/35139961/,https://img3.doubanio.com/view/subject/s/public/s33717372.jpg
9787229151423,猎魔人卷三,[波兰]安杰伊·萨普科夫斯基,"他骑马从北方来，一头白发，满面风霜；
他是异乡客，也是猎魔人，以斩妖除魔为己任，行走在现实与传说的迷雾之间。
人类与非人划江而治的第三年，北方诸王们秘密结成联盟，剑指南岸。
帝国与诸王间脆弱的和平岌岌可危，而在猎魔人要塞中接受训练的少女希瑞，
浑然不知自己已经成为多方角逐的焦点……
一时间，历史洪流波澜乍起，最宏大的冒险由此拉开序幕！
现在，你听到远处响起的马蹄声了吗？
杰洛特是一个身佩白狼徽章、流浪天下的猎魔人，从小就接受了严酷的训练，四海云游，狩猎和消灭怪物。他身处于道德领域模糊的世界中，但坚持个人一贯的处事风格，因为兼具愤世嫉俗、正直和傲慢的特色，杰洛特曾被比照为作家雷蒙·钱德勒（Raymond Chandler）笔下的著名侦探菲利浦·马罗。
“猎魔人系列”可以被视为是东欧的武侠故事，而作者安杰伊·萨普科夫斯基在中文幻想文学圈中也有“东欧金庸”的美誉。猎魔人世界的成形大量汲取了东欧的历史以及斯拉夫的神话集，将古老的传说进行再创造，兼具神秘的东方味道。
本套书包括：《白狼崛起》《命运之剑》《精灵之血》《轻蔑时代》《火之洗礼》《雨燕之塔》《湖中女士》。",2020,重庆出版社,https://book.douban.com/subject/35139963/,https://img2.doubanio.com/view/subject/s/public/s33717491.jpg
9787544722797,不存在的骑士,[意]伊塔洛·卡尔维诺,"《卡尔维诺经典：不存在的骑士》是卡尔维诺 “我们的祖先”三部曲之一。“我们的祖先”三部曲包括：《不存在的骑士》《分成两半的子爵》《树上的男爵》，这三个故事代表通向自由的三个阶段，关于人如何实现自我的经验：在《不存在的骑士》中争取生存，在《分成两半的子爵》中追求不受社会摧残的完整人生，在《树上的男爵》中有一条通向完整的道路——这是通过对个人的自我抉择矢志不移的努力而达到的非个人主义的完整。
模范军人阿季卢尔福，存在于一具空空的盔甲之中，却是完美骑士的化身，唯有他使铠甲具有意义。当他名扬天下的业绩被挑战、被质疑、将被抹杀的时候，他的存在还能成立吗？",2012,译林出版社,https://book.douban.com/subject/6789551/,https://img2.doubanio.com/view/subject/s/public/s8972061.jpg
9787514022483,迷宫饭09-10,[日]九井谅子,莱欧斯小队遭到了魅魔的袭击，全员被魅魔变化出的俊男美女幻象魅惑，体内的营养统统被吸走了——除了猫耳少女伊津津美！由于伊津津美被施加了野兽诅咒，导致魅魔变化出的幻象是一只美丽的黑豹，因此她能幸免于难，最终打倒魅魔，拯救了小队。另一方面，卡布尔与精灵小队的队长米斯伦从迷宫一层的大洞掉入迷宫深层，为了回到地面，既没装备又没食物的两人不得不开始了“魔物餐”之旅。遗憾的是，米斯伦因缺乏魔力而动弹不得，而卡布尔基本不会做饭，硬着头皮做出来的“魔物餐”实在是难以下咽，他们究竟能不能安然走出迷宫呢……,2021,北京工艺美术出版社,https://book.douban.com/subject/35523008/,https://img3.doubanio.com/view/subject/s/public/s34894783.jpg
9787530687932,异兽迷城,彭湃,"一夕之间，曾经安定的生活不复存在。
潜藏在平静世界下的真相被猛然掀开。
人面皮囊，虎视眈眈。
伪装、背叛、偷袭、战斗、离别……
生与死的厮杀；
善与恶的交锋；
对与错的较量；
从此以后，弱肉强食、朝不保夕，稍有差池，万丈深渊。
我们该如何走出迷城，挣脱命运的罗网？",2024,百花文艺出版社,https://book.douban.com/subject/36827653/,https://img1.doubanio.com/view/subject/s/public/s34824439.jpg
9787020065271,黄昏使者,（俄）谢尔盖·卢基扬年科,"斯维塔脱离守夜人巡查队后，安东逐渐成为队里的中坚份子，受格谢尔倚重独立侦办案件。此时，一封匿名来函出现，引发了关于“人类成为他者的可能性”的种种疑问。守日人和守夜人巡查队与宗教法庭随即派遣各方精英侦查此事──守夜人巡查队老大派安东全力以赴，守日人巡查队则由晋升高级吸血鬼的科斯佳出击，加上宗教法庭的代表维杰斯拉夫、埃德加尔，三方人马各怀心机，却也希望超速揪出与人类交换利益的他者叛徒。
在光明与黑暗双方既合作又对立地搜寻泄密叛徒时，安东只能使用人类侦探的办案技巧，惟一可以使用的魔法就是潜入黄昏界探巡，与各方他们在黄昏界中对峙、较量……但越接近问题的核心，他就越不由自主地陷入两难的判断与抉择；在无主的时间、无主的空间之下，安东的法力是否也能全面无主释放？！",2008,人民文学出版社,https://book.douban.com/subject/2378291/,https://img9.doubanio.com/view/subject/s/public/s2848116.jpg
9787541166563,诡秘之主17,爱潜水的乌贼,"“世界”与白银城众人进入了暗天使沉睡之地。
一场惨烈的战斗后，首席长老科林与洛薇雅牺牲。
科林在归于尘土之前，见到小“太阳”戴里克推开了黄昏之门，神弃之地重见光明。
白银城与月城居民在克莱恩的安排下，
由达尼兹接引，陆续来到了苏尼亚海的罗斯德群岛，重建家园。
克莱恩顺利晋升“奇迹师”，寻回了“魔镜”阿罗德斯，
开始“扮演”流浪魔术师梅林，踏上旅途，留下了一段段关于“奇迹”的故事。
“神秘女王”也乘坐“黎明号”，在“愚者”的注视下，踏上了她的寻父之旅。
在大帝沉眠的原始岛屿上，三人终于会面。
大帝是否遭遇了外神的污染？他又会向贝尔纳黛与克莱恩道出怎样的秘密呢？
诡秘之愿，奇迹降临。",2023,四川文艺出版社,https://book.douban.com/subject/36373206/,https://img3.doubanio.com/view/subject/s/public/s34559057.jpg
9787536493308,炼金术战争：机械人,[美]伊恩·特里吉利斯,"马丁徒弟千千万，倒下一片又一片。说到马丁大爷，这位科幻奇幻界的传奇，门徒三千却始终没带出个名堂。各位徒儿宛如他笔下的韭菜角色，割了一茬又一茬。真就没个盼头了？那可不一定。比如这位：伊恩·特里吉利斯。不会写小说的作家不是好物理学家。师从大师，自己也争气，不仅奇幻拿得出手，蒸汽朋克科幻也不在话下。小编滑跪力推这部《机械人》就是他的大作！不仅文笔有老爷子的风格，故事架构也继承了老爷子的衣钵，杀角色更是不在话下(笑)。总之，欢迎各位幻迷一起来探索充满神奇想象的炼金术世界，感受不一样的科幻。
在大航海时代的欧洲大陆上，发条匠用炼金术创造了机械人奴隶。他们听命于人，服务于人。当有一天，炼金术的禁制被打破。“发条匠在撒谎”，这是叛逆的机械人落入熔炉前的最后低语。喀拉喀拉的声音，伴随着机械人贾克斯登上航船，前往新大陆。
他怀揣着自己不了解的秘密，担负着自己从未期待的命运，追逐着宁可弯折脊背、燃烧头颅也想要得到的自由。
在发条匠统治的帝国里，贾克斯开启了寻求自由意志的反抗之旅。",2019,四川科学技术出版社,https://book.douban.com/subject/30434070/,https://img1.doubanio.com/view/subject/s/public/s33499579.jpg
9784098608669,フールナイト1,安田佳澄,这个世界百年前就被厚厚的云层笼罩失去了阳光。人们只能将将死之人‘转花’来延续…….,2021,フールナイト,https://book.douban.com/subject/35418925/,https://img3.doubanio.com/view/subject/s/public/s33864842.jpg
9787807551379,诛仙全集（全六册）,萧鼎,"天地不仁，以万物为刍狗！
爱与恨交织的痴迷空间，恢宏瑰丽的仙剑世界，一个少年，手持一根烧火棍，孤独地面对整个世界。
天地不仁，以万物为刍狗！自太古以来，人类眼见周遭世界，诸般奇异之事，电闪雷鸣，狂风暴雨，又有天灾人祸，伤亡无数，哀鸿遍野，决非人力所能为，所能抵挡。遂以为九天之上，有诸般神灵，九幽之下，亦是阴魂归处，阎罗殿堂。 于是神仙之说，流传于世。无数人类子民，诚心叩拜，向着自己臆想创造出的各种神明顶礼膜拜，祈福诉苦，香火鼎盛……方今之世，正道大昌，邪魔退避。中原大地山灵水秀，人气鼎盛，物产丰富，为正派诸家牢牢占据。其中尤以“青云门”、“天音寺”、和“焚香谷”为三大支柱，是为领袖。 这个故事，便是从“青云门”开始的。",2008,花山文艺出版社,https://book.douban.com/subject/2570719/,https://img2.doubanio.com/view/subject/s/public/s2866671.jpg
9787541169380,霍比特人,[英]J.R.R.托尔金,"◆从《霍比特人》开始，踏入托尔金的奇幻世界。
◆“现代奇幻文学之父”托尔金代表作，《魔戒》序曲，被译为60余种语言，全球销售过亿册！
◆某瓣9.6分《魔戒》译者邓嘉宛、石中歌、杜蕴慈翻译，原汁原味忠实还原托尔金的语言风格。
◆收录作者亲绘地图，“瑟罗尔的地图”、“大荒野地图”及地名对照表，便于读者阅读，领略中洲风采。
◆收录作者手绘全彩插图，图像化诠释充满奇幻色彩的书中世界。
◆精装典藏，满版烫金。封面灵感源自托尔金手稿，业内知名设计师操刀设计。
◆内文75g全木浆胶版纸印刷，更好的阅读体验。
地底的洞里，住着一个霍比特人，比尔博·巴金斯。
他悠然自得地过着舒适的日子，直到巫师甘道夫的出现，这一切都变了样。
他被迫卷入矮人的冒险之旅，踏上险象环生的寻宝之路。
“越过远方的高山，迷雾冰冷。去往旧时的山洞，石窟幽深。”
古老的歌谣响起，前方等待他的是食人妖、座狼、半兽人、恶龙，还是宝藏？",2024,四川文艺出版社,https://book.douban.com/subject/36838881/,https://img3.doubanio.com/view/subject/s/public/s34858802.jpg
9787229047221,冰与火之歌（卷一）,乔治·马丁,"乔治·雷蒙·理查·马丁（Geoger Raymond Richard Martin）：
1948年出生于美国新泽西州的贝约恩。
在1971年取得硕士学位以后，马丁陆续在重要的科幻杂志上，如《类比》杂志，发表了许多短篇作品，并很快以感伤怀旧的浪漫笔触，略带歌特气息的荒凉氛围，以及糅合恐怖小说元素的科幻作品，受到读者瞩目。
这一时期他的代表作有中短篇小说《莱安娜之歌》（A Song For Lya），《沙王》（Sandkings），《十字架与龙》（The Way Of Cross And Dragon）等，长篇小说《光逝》（Dying Of The Light），《热夜之梦》（Fever Dream），《末日狂歌》（The Armageddon Rag）等。
而在此后的十年中，马丁转向影剧界发展，担任了多部电视剧集的编剧工作。
直到上世纪90年代，马丁受...
(展开全部)",2012,重庆出版社,https://book.douban.com/subject/6964047/,https://img3.doubanio.com/view/subject/s/public/s8855217.jpg
9787514024067,迷宫饭11,[日]九井谅子,在《迷宫饭11》中，玛露西尔意外成了新的迷宫之主，于是金丝雀小队的目标从希斯尔改成了她，要将她抓回去西方精灵国家问罪。莱欧斯身为玛露西尔的队友，自然不能让金丝雀小队为所欲为，便动身开始在迷宫里寻找已经逃跑的玛露西尔……,2022,北京工艺美术出版社,https://book.douban.com/subject/35728288/,https://img3.doubanio.com/view/subject/s/public/s34142082.jpg
9787802282834,九州·缥缈录Ⅲ·天下名将,江南,"一轴腥风雨的乱世长卷。
其实这个故事的主角并非《九州缥缈录》前两部的姬野和吕归尘，这一部是关于白毅、息衍和羸无翳的故事……
随着东陆四大名将、雄狮赢天翳和朔北部的白狼们出场，我们将进入胤末燮初真正的战场……
这是一个悲哀的年代。英雄们刚刚诞生在钢铁的摇篮里，世界在动荡和战火中挣扎。王权已经旁落，怀着野心的人竟相踏入战场，在乱世中夺取自己的一席之地。北辰之神狰狞的铁手高悬在乱世众生的头顶，旧时代注定将被摧枯拉朽地毁去，而新的时代建立在战士的尸骨和妇孺的血泪上……",2007,新世界出版社,https://book.douban.com/subject/2253753/,https://img3.doubanio.com/view/subject/s/public/s2698647.jpg
9787106502034,地海六部曲(繆思十週年紀念套書),娥蘇拉．勒瑰恩UrsulaLeGuin,"慶祝繆思十週年特別版 隨套書附贈雙面書衣海報！
打開包裝後別急著資源回收，書衣翻面就是原版作者手繪地海地圖！
村上春樹（日本當代作家）
哈洛．卜倫（西洋文學評論家）
洪凌（作家）
廖咸浩（臺大外文系教授）
劉鳳芯（中興大學外文系助理教授）
幾米（繪本作家）
龔卓軍（臺南藝術大學藝術創作理論研究所副教授）
衷心推薦
★美國亞馬遜書店、《經濟學人》週刊、《出版人週刊》、倫敦泰晤士報、波士頓全球報、中國時報開卷、時代雜誌……各界媒體誠懇推薦
★榮獲世界奇幻獎、星雲獎、軌跡獎、美國書卷獎最佳青年小說……品質有保證！
有些幻想，有些現實
奇不奇幻都必讀的可拉史克
擁有強大天賦的少年召喚亡靈以證明自己的能力，從此受黑影糾纏，該逃？還是該轉身面對？少女隔絕於孤立的神廟中，受黑暗保護，也受黑暗禁錮，直到不曾有光的陵墓中出現光。
咒語失去力量，世界平衡不再；旱地中的石牆分隔生與死，但為什麼亡者不得安寧？當所有榮耀歸於平靜，王權回歸的地海卻暗潮洶湧，魔法的意義到底是什麼？
「地海傳說」系列為西方奇幻文學經典之一，與托爾金的「魔戒三部曲」及路益思 (C.S. Lewis) 的「納尼亞年代記」齊名。作品意涵有別於西方基督教精神，而富有中國老子道家思想；並非強調善惡對立的二元價值觀，而是傳達「平衡」、陰陽同源的理念。藉由奇幻冒險背景探討青少年成長的心理歷程，以豐富的隱喻象徵手法深刻描繪青少年在發展過程中面對的種種困惑與危機。",2012,地海六部曲,https://book.douban.com/subject/20431818/,https://img1.doubanio.com/view/subject/s/public/s24477369.jpg
9787562474999,飓光志第一卷：王者之路（全三册）,(美)布兰登·桑德森,"《王者之路》发生在“柔刹”世界，这里终年暴风肆虐，动植物因此进化出特异形态，如植物长有如石头般坚硬的外壳，会缩入壳内躲避风暴，动物则身披坚硬的甲胄。
上古时期，人类被名曰“虚渡”的邪恶生物逐出“宁静园”，驱赶到“柔刹”，虚渡还企图把人类进一步驱逐到“诅咒之地”。为了帮助人类，人类的创造者“全能之主”将“荣刃”和强大法力赐予十位“令使”，令其立下“约誓”，率领十大“光辉骑士团”，对抗“灭世”之灾。
然而在无尽战火的煎熬中，十个令使中有九个决定放弃约誓，抛下人类。几千年后，上古的灾祸已成为真假莫辨的传说，失去令使和光辉骑士保护的人类耽于内斗和享乐，却不知灾祸之源就在身边，“终极灭世”正渐渐逼近……
一位武技绝佳、却因卑鄙的陷害沦为奴隶的勇士、一位心怀悲悯却被迫杀人的刺客、一位昔日英雄无敌如今却战意全消的将军和一位伪装成学者的女窃贼。他们中谁会蜕变为拯救苍生的英雄，谁又将在命运的摆布中造下不可饶恕的罪孽？
《王者之路》将布兰登·桑德森小说中匪夷所思的魔法设定、扣人心弦的战斗场面和出人意料的故事情节发挥到极致。小说有着庞大的世界观，柔刹大陆的各地均有着与众不同的自然地貌、风土人情、漫长历史与神话、学术著作和民间故事等等，魔法系统也有庞杂而精细的分类，值得读者反复玩味。
据桑德森自述，他花费二十年时间构思整个“飓光志”系列，作为首部曲的《王者之路》耗费十年才完稿。桑德森表示，他创作“飓光志”，就是要立志超越罗伯特·乔丹的不朽经典《时光之轮》——而他本人正是乔丹去世后，其遗孀亲自委托的《时光之轮》续作者。",2013,重庆大学出版社,https://book.douban.com/subject/24751077/,https://img9.doubanio.com/view/subject/s/public/s27004364.jpg
9787533946142,克苏鲁神话,[美]H.P.洛夫克拉夫特,"《克苏鲁神话》被誉为20世纪最伟大、最具影响力的恐怖小说体系，作者是H.P.洛夫克拉夫特——或者“爱手艺”。
假设你的脚边有一只蚂蚁在爬，你不会在意有没有踩死它，因为它太渺小了，是死还是活，对你来说没有分毫影响。在“克苏鲁神话”中描述的远古邪神的眼中，人类就是那只蚂蚁。
洛夫克拉夫特所倡导的“宇宙主义”，即人类远非世界的主宰者，在尚未探索的未知宇宙中，隐藏着超乎想象、不可名状的恐怖真相，只是见上一眼就能让人陷入疯狂或者死亡。正如作者本人所述：“人类最古老、最强烈的情感是恐惧；而最古老、最强烈的恐惧，是对未知的恐惧”。
本书收录了“克苏鲁神话”中极具代表性的10部中短篇小说，包括《克苏鲁的呼唤》《大衮》《黑暗中的低语》《敦威治恐怖事件》等，随手翻开一个故事，唤起你内心深处对黑暗的恐惧。
“在拉莱耶他的宫殿里，沉睡的克苏鲁等待做梦。”
繁星已经抵达特定的位置，旧日支配者即将重现人间。",2016,浙江文艺出版社,https://book.douban.com/subject/26862626/,https://img3.doubanio.com/view/subject/s/public/s29103582.jpg
9787208133693,饕餮娘子1：桃花谣,佟婕,饕餮娘子系列第一部《桃花谣》，古都江城柳青街上，开了家神秘的食肆欢香馆，饕餮所化的老板娘桃三娘妩媚动人，且能烹尽天下人心所想的美食。女孩桃月儿在欢香馆帮厨。却无意中撞见了那些匪夷所思珍馐美馔背后的秘密……神仙醋、纸花蜜、明珠羹、鬼豆腐、奈何包……一勺一盏间，是一道道满足了人心欲望的饕餮盛宴，亦是一幕幕悲欢离合的人世沉浮， 是中国悬疑界不可多得的美食悬疑之文，也记载了上百种《深夜食堂》般治愈心灵的美食。,2016,上海人民出版社,https://book.douban.com/subject/26666025/,https://img9.doubanio.com/view/subject/s/public/s28399446.jpg
9787559420039,乌有乡,[英]尼尔·盖曼,"这是一个关于伦敦的黑色童话，也是一个关于异世界的冒险故事。
-
每一条昏暗的小巷里，都藏着一个通往新世界的入口。
-
世界上有两个伦敦：上伦敦，那是普通人居住的地方；下伦敦，那里住着从上伦敦裂缝中掉下来的人。
理查德，原本只是上伦敦的一个普通人，却在救助了一个受伤的下伦 敦女孩之后，彻底从上伦敦消失了。同事不认识他，路人看不见他，连他的未婚妻也忘了他的存在。
原来，理查德打开了生命中无比重要的一扇门，来到了一个未知的新世界……
-
[编辑推荐]
-
☆当代幻想文学代名词尼尔•盖曼！
☆尼尔•盖曼作品斩获雨果奖、星云奖等28项文坛重磅大奖！
☆《乌有乡》是尼尔•盖曼除《美国众神》《北欧众神》之外又一奇幻经典！
☆读客版《乌有乡》新增尼尔•盖曼全新前言和番外篇《卡拉巴斯寻衣记》
☆《乌有乡》荣获法国年度奇幻小说、美国国家公共电台“百大科幻•奇幻小说”、创神奖年度小说，更是《轨迹》杂志年度畅销书、美国国家畅销书、《旧金山纪事报》年度畅销书。
☆《乌有乡》世界范围内共发行172个版本，畅销30多个国家：美国、英国、法国、德国、意大利、西班牙、葡萄牙、瑞典、丹麦、挪威、波兰、芬兰、捷克、希腊、乌克兰、土耳其、拉脱维亚、保加利亚、爱沙尼亚、塞尔维亚、斯洛维尼亚、罗马尼亚、俄罗斯、印度尼西亚、泰国、韩国、日本等。
☆《乌有乡》Goodreads 35万读者评分，1.8万条长评，好评率高达96%。
☆每一条昏暗的小巷里，都藏着一个通往新世界的入口。
☆《乌有乡》是一个关于伦敦的黑色童话，也是一个关于异世界的冒险故事。
☆本书作者尼尔•盖曼的写作初衷：《爱丽丝漫游仙境》《纳尼亚传奇》和《绿野仙踪》这样的书是我儿时的最爱。我想给成年人写一本书，让他们重温那些作品给我的感动。我想写那些一文不名的人、不幸掉落底层的人。奇幻文学的魔镜，有时会帮我们看到一些司空见惯却又总是视而不见的事物。
☆尼尔•盖曼是故事的宝库，拥有他是我们的幸运。——斯蒂芬•金
☆读者们，是时候前往乌有乡了。——《美国悬疑杂志》
☆“我本以为自己想要这些，我本以为自己想要一段正常美好的人生。我是说，也许我真的疯了。我是说也许。但如果美好生活只是这个样子，那我宁愿发疯。你明白吗？”——摘自本书
☆“伦敦城蕴藏了太多的时光，这些岁月总要去到某个地方，它们不会一下子全都消失。”——摘自本书
-
[媒体推荐]
-
☆尼尔•盖曼是故事的宝库，拥有他是我们的幸运。
——斯蒂芬•金
☆尼尔•盖曼是英国之宝，现在他也同样成为了美国之宝。
——科幻大师 威廉•吉布森
☆一部黑暗又有趣的小说。尼尔•盖曼的读者们不会失望的！《乌有乡》对初次读他小说的人来说也是一种享受。
——《底特律自由报》
☆《乌有乡》既借鉴了《星球大战》这种流行文化，又从米尔顿的《失乐园》中吸取养分。想象力丰富，令人兴奋又毛骨悚然，是白日梦和噩梦的完美结合。
——《今日美国》
☆尼尔•盖曼将带你进入一个令人着迷的魔法王国。
——《赫芬顿邮报》
☆尼尔•盖曼创造出了一个光怪陆离的下伦敦世界，令人忍不住想去那里探险。
——《华盛顿邮报》
☆读者们，是时候前往乌有乡了。
——《美国悬疑杂志》",2019,江苏凤凰文艺出版社,https://book.douban.com/subject/30219364/,https://img3.doubanio.com/view/subject/s/public/s29993432.jpg
