ISBN,Book-Title,Book-Author,Introduction,Year-Of-Publication,Book-Publisher,Book-Douban-URL,Book-Image-URL 
9787508638249,第三时效,(日)横山秀夫,"《第三时效》共有六个短篇，分别是六起案子，也是六个推理类型，主要角色是Ｆ县警察本部刑侦一课的第一班、第二班和第三班重案组刑警，除了丰富出色的推理技巧，罪犯心理弱点的敏锐捕捉和击败，更深入探讨超现实的、让人不敢直视的阴暗人心、人性。
当一件件凶杀案发生时，不论你是加害者、受害者、旁观者……你的有所为或有所不为，都早已把你拉入事件之中，成为主角之一。而残酷的真相，也许就藏在郁金香的球根里，在来年春天，随着花开，赤裸于眼前。",2013,中信出版社,https://book.douban.com/subject/21324173/,https://img3.doubanio.com/view/subject/s/public/s25980832.jpg
9784101802848,VR浮遊館の謎,早坂吝,人工知能探偵・相以（あい）と助手の輔（たすく）は、世界初のフルダイブ型VRに挑戦！　あらゆるものが浮遊する館で、相以は魔法使いに変身！　早速、犯人当てゲームの最速クリア法を提案する。「一人ずつ殺していけばいいと思います！」ゲームとは思えない生々しい死体の出現、迫りくる殺人鬼の魔の手。はたして二人は浮遊館の謎を解き、無事に脱出できるのか。急転直下の推理バトル、新感覚ミステリ。,2024,探偵AI,https://book.douban.com/subject/36766133/,https://img1.doubanio.com/view/subject/s/public/s34799718.jpg
9787544258210,秘密,[日]东野圭吾,"平介的幸福生活在39岁那年被摧毁了。妻子带着女儿回娘家探亲，乘坐的大巴意外坠落山崖。妻子拼命护住女儿，最终伤重不治；女儿毫发未伤，但一直昏迷。妻子离世的那一刻，女儿奇迹般醒了过来。
平介强忍悲痛为妻子办完葬礼，回到病房，看到女儿在熟睡，他忍不住呜咽着呼喊妻子。这时突然传来一个声音：“……公。”平介吓了一跳，却四顾无人，正疑惑时又听到了那声音：“老公，我……我在这儿。”",2017,南海出版公司,https://book.douban.com/subject/27115970/,https://img9.doubanio.com/view/subject/s/public/s30014644.jpg
9787106083434,高智商犯罪3,紫金陈,"如果法律有性别，那它一定是母的，因为它不公。
当了半辈子警察的老好人叶援朝做梦也想不到，退休前会沦落到家破人亡。
一年前，叶援朝的独生女叶晴与县纪委书记儿子交往不久，提出分手，双方发生争执，这位公子哥一怒之下，开车把叶晴当场撞死。后经公安、交警联合认定属于交通事故，因为本案事实清楚，所以法院决定不公开审理，检察院不以刑事罪名公诉，最后仅赔钱了事。
为此事，叶援朝妻子一直要上访，但都被这位委曲求全的老好人劝阻，本着息事宁人，死者不能复生的态度，劝慰妻子。妻子与他争吵不断，患上严重抑郁症，最后跳楼自尽。
瞬间，叶援朝幸福的小家就剩他孤零零一人。在妻子七七忌日的晚上，他喝着闷酒，悲伤大哭。一阵宣泄之后，他掏出了那把多年来从未扳动过的手枪。
这时，一双年轻温厚的手握住了他的肩，告诉他，就让一切，都交给我来处理吧。",2017,中国电影出版社,https://book.douban.com/subject/26895196/,https://img3.doubanio.com/view/subject/s/public/s29103192.jpg
9786263774940,上癮謎題,白井智之,"好好享用吧，這足以致死的巨量謎團！
討厭嗎？恐懼嗎？興奮嗎？
白井智之的世界
即將撼動你的大腦！
只要填飽肚子，推理起來就萬無一失的名偵探艾力克斯，某天突然跟媽媽一起消失了。三個月後，身為艾力克斯助手的小說家提姆，到酒吧去見黑幫老大霍爾。很久以前，艾力克斯和提姆曾在非洲惹惱了霍爾，幾乎可以說是經歷了九死一生的危機，好不容易才逃出生天。這次，把艾力克斯抓走的，難道是霍爾嗎？（美食偵探消失了）
偶像派大胃王小丸子在參加「海蟑螂大胃王比賽」的時候，不幸過世了。存放海蟑螂的桶子裡，似乎被下了毒。在活動中擔任主持人的肉汁進，為了查明真相開始動起來了……（小荳荳與強寶）
異想天開的故事設定、技巧絕妙的鋪排，造就徹底炸裂的精采故事！",2023,逆思流,https://book.douban.com/subject/36619308/,https://img9.doubanio.com/view/subject/s/public/s34718054.jpg
9789571092379,晚安人面瘡,白井智之,"全身長滿「人臉腦瘤」的怪病蔓延了日本。
這時發生了離奇的命案，「偵探」展開了絕妙的推理──
★這本推理小說最厲害！
本格推理小說BEST 10
連續兩年入選！
【故事簡介】
「──救我，有──我。」
「──妳怎麼哭了？有我在啊。」
「──救救我，有人要殺我。」
全身長滿「人臉腦瘤」的怪病蔓延了日本。罹患人瘤病的患者，會被蔑稱為「人渣」，這樣的歧視在全國釀成嚴重的問題。這時候，在過去曾爆發人瘤病感染的海晴市，發生了「人渣」殺人事件──沒想到，理應死亡的男人身上長出的幾個腦瘤，竟然說起話來。看似毫無相關的事件中，交織出令人信服的推理，等待在最後的驚人真相是……
荒誕不羈的世界觀與邏輯巧妙交織而成，充滿獵奇風格的本格推理於焉誕生！
【關於人瘤病】
人瘤病病原體其實有兩種病毒，只是兩者統稱為人瘤病。其中「三宅Ｉ型」病毒，俗稱惡性病毒；良性病毒則稱為「三宅Ⅱ型」。
惡性病毒「三宅Ｉ型」：
會使剩餘的神經細胞變性，破壞大腦功能。但是身上的腦瘤不會正常發展智力，頂多成長到一、二歲左右的智力。病患身上的病毒會在一、二年破壞原本的大腦，腦瘤又只有嬰兒等級的智力，病患就會失去人類應有的思考能力，變成廢人。日本的人瘤病患者九成都是染上惡性病毒。
良性病毒「三宅Ⅱ型」：
不會損害宿主大腦，患者可以維持原本的人格生活。染病的人渣只要用支架固定住腦瘤的牙齦，避免讓腦瘤擅自開口說話，就可以像常人一樣上學或工作。",2020,逆思流,https://book.douban.com/subject/35218491/,https://img9.doubanio.com/view/subject/s/public/s33775196.jpg
9787229070656,玻璃之锤,[日]贵志佑介,"本格推理全新高潮，绝对完美的密室，谋杀究竟如何发生！
第５８届日本推理作家协会长篇佳作奖作品
大野智主演日剧《上锁的房间》精彩压轴之作
贵志佑介一直是驾驭惊悚与恐怖元素的高手，读完《玻璃之锤》以后，发现这是本非常杰出的本格推理小说，他也能写出非常完美的密室诡计。
——天蝎小猪
精巧的多重解答，简单大胆的盲点真相。贵志佑介用这本 书告诉我们：密室并不是欧美推理黄金时代的专属物，它完全可以与时俱进。
——翱云
贵志佑介有着非常扎实的密室推理思路，罗列出所有的可能性再逐一排除，剩下的真相让人尤为叹服。
——欧阳杼
密室超完美谋杀情节
科学办案媲美李昌钰
密码认证的电梯、通道的监视摄影机、嵌死的防弹玻璃窗、隔壁房间里还有职员……在层层关卡的防护和戒备之下，办公室内的社长竟离奇死于非命，凶手、凶器与杀人方式却是令人百思不得其解的谜。恐怖文学大师 贵志祐介以其一贯的细腻构思布局，铺陈出一 宗密室超完美谋杀案，由故事主角──律师青砥纯子与防盗专家榎本径联手出击，现代科学的办案手法可媲美李昌钰。你，能找出其中的破绽吗？
构思20年终圆推理梦
精采架构满足读者心
贵志祐介表示，这部构思20年的作品圆了他创作传统推理小说的梦想。除了他一贯的细腻构思之外，书中符合时代趋势的科学办案情节也让本书在众多经典推理作品中独树一格。故事粗略分为两个部份，前半部不断藉由大胆的假设和佐证企图找出元凶，当读者信以为真时又推翻推论，直到后半才开始以第三者的观点解明犯案过程。故事不仅能满足喜爱推理小说的读者的期待，对传统推理故事较为陌生的读者也能获得超乎想象的满足。
防盗顾问与律师组合
未来系列化指日可待
在传统推理故事中，名侦探总是扮演着相当重要的角色。书中亦正亦邪的防盗顾问榎本径与对正义怀抱理想的律师青砥纯子对比鲜明的性格，带有不同于以往同性质人物的角色深度，俩人在藉左右案情吸引读者投入故事情节之余，也为贵志祐介丰富的密室构想提供了系列化的可能性。相信这对推理小说以及贵志祐介的忠实读者来说，都会是一大福音。",2013,重庆出版社,https://book.douban.com/subject/25732157/,https://img3.doubanio.com/view/subject/s/public/s27094063.jpg
9787521341171,四种误证,[美]约翰·迪克森·卡尔,一桩普通案件，怎可能惊动名扬天下的神探亨利·班克林？巴黎潮热的午夜，某栋神秘别墅里，一名年轻女子意外身亡。遇害者右臂上有一道又深又长的伤口，疑似割脉。而现场竟出现四种致命之物：手枪、刮胡刀、安眠药、短刀。她在巴黎有几任新旧情人。很快，它们便对应上了不同的嫌犯……复杂的人际背后、幽暗的人性深处，究竟隐藏着怎样的恶？,2023,外语教学与研究出版社,https://book.douban.com/subject/36177001/,https://img9.doubanio.com/view/subject/s/public/s34367186.jpg
9787020173716,城塚翡翠倒叙集,相泽沙呼,"入围日本三大推理奖项——
2022年这本推理小说真厉害（宝岛社）
2022年本格推理小说（原书房）
2022年这本推理好想读（早川书房）
同系列日本销量突破40万册（2021年7月讲谈社数据）
美少女侦探城塚翡翠归来！
系统工程师无懈可击的不在场证明；小学老师布下的完美杀人计划；犯罪界“拿破仑”制造的密室杀人案……三起差一点就被当作自杀、意外处理的死亡案件，终究没有逃过她的眼睛。
能够“通灵”的美少女城塚翡翠，逐一击破每个诡计！",2022,人民文学出版社,https://book.douban.com/subject/36062369/,https://img2.doubanio.com/view/subject/s/public/s34313221.jpg
9787541166808,有人自林中坠落,蒲熠星,"《有人自林中坠落》是一部以青年主角的探索与冒险为主线的长篇悬疑小说。
拉动父亲留下的神秘灯绳后，身为青年人类学者的“我”被卷入了一场奇妙冒险之旅。
蒸汽朋克风格×怪谈感满满的小城、潮湿阴暗又神秘诡异的破旧高速休息区、二十世纪八九十年代采油厂中凭空消失的一号宿舍楼……
父 亲为什么要留下“灯绳”？他去了哪里？“我”要怎样才能逃离这一场危险的幻梦？
当主角好不容易一步步走到这场旅程的终点，可在那里等待着他的，却是一场残酷的真相。
作者将当代青年寻找自我人格独立的过程与新怪谈式的幻想冒险巧妙结合，讲述了一个既充满瑰丽幻想色彩、又能触动现实人心的奇幻故事。作为新人作者，这本书既是对他成长过程的寓言式总结，也是一次对当代青年成长方式的创意式书写。
或许，每个青年的成长，都将从一场无止境的坠落开始。
——————————’
【编辑推荐】
⭕ 蒲熠星第一部长篇小说作品！这本书里或许藏着一个所有人之前都从未见过的他……
⭕ 惊人院策划出品、四川文艺出版社联合出版发行，众多读者翘首以盼！
⭕ 新怪谈×悬疑冒险，故事悬念层层递进，小说情节光怪陆离。这既是一场向世界的奇幻冒险，又是一次对内心的寻找与回归。拉动那根灯绳，参与到我们的冒险中来吧！当人物与读者一起穿梭于现实与虚幻之间，到底什么才是故事背后隐藏的真相？拉动那根灯绳吧，让下一幕告诉你。
⭕ 作者尝试性地将青年成长话题融入先锋实验语境，故事在文中，意趣在文外。本书除了是一本优秀的类型小说，更是一次当代青年“向内”的精神探索，以及一则关于“成长”的现实寓言。
⭕ 随书附赠定制手绘主题海报1张；印签概念书签1张；前2万本赠专属明信片。",2023,四川文艺出版社,https://book.douban.com/subject/36472103/,https://img1.doubanio.com/view/subject/s/public/s34619228.jpg
9787513315470,阳光下的罪恶,[英]阿加莎·克里斯蒂,"无可争议的侦探小说女王，侦探文学史上最伟大的作家之一。
阿加莎•克里斯蒂原名为阿加莎•玛丽•克拉丽莎•米勒，一八九○年九月十五日生于英国德文郡托基的阿什菲尔德宅邸。她几乎没有接受过正规的教育，但酷爱阅读，尤其痴迷于歇洛克•福尔摩斯的故事。
第一次世界大战期间，阿加莎•克里斯蒂成了一名志愿者。战争结束后，她创作了自己的第一部侦探小说《斯泰尔斯庄园奇案》。几经周折，作品于一九二○正式出 版，由此开启了克里斯蒂辉煌的创作生涯。一九二六年，《罗杰疑案》由哈珀柯林斯出版公司出版。这部作品一举奠定了阿加莎•克里斯蒂在侦探文学领域不可撼动的地位。之后，她又陆续出版了《东方快车谋杀案》、《ABC 谋杀案》、《尼罗河上的惨案》、《无人生还》、《阳光下的罪恶》等脍炙人口的作品。时至今日，这些作品依然是世界侦探文学宝库里最宝贵的财富。根据她的小 说改编而成的舞台剧《捕鼠器...
(展开全部)",2014,新星出版社,https://book.douban.com/subject/25929085/,https://img9.doubanio.com/view/subject/s/public/s27327775.jpg
9787547746059,安东尼·伯克莱短篇作品集,[英]安东尼·伯克莱,"安东尼•伯克莱（1893－1971）
推理小说史上的先知。1922年，他开始创作高水准的古典推理小说，并一手创建了著名的“侦探俱乐部”。在古典推理大行其道之时，伯克莱反而预测：“纯粹以解谜为主，重视情节却忽略人物塑造、缺乏文风和幽默感的传统推理小说时日不多。未来的推理小说，心理成分在吸引读者方面将超过数学成分。”而今，这一预言自是全部命中。1939年，伯克莱宣布停止推理小说的创作，但依然活跃于评论界，直至1971年去世。",2024,北京日报出版社,https://book.douban.com/subject/36406664/,https://img2.doubanio.com/view/subject/s/public/s34848871.jpg
9787559672612,宽恕之城,雷米,"雷米，中国著名作家、中国刑事警察学院刑法学副教授、犯罪学博士、专业技术一级警督，精通犯罪心理学和刑侦学。他“洞悉形形色色的罪恶，甚至超过自己的掌纹”，以全民追捧的百万级畅销书《心理罪》系列小说闻名于中国文学界，被誉为“中国犯罪心理小说第一人”。2015年，由《心理罪》小说改编的同名超级网剧登录大型视频平台，重塑中国式悬疑。2017年，由廖凡主演的电影《心理罪》以及由邓超、刘诗诗主演的电影《心理罪之城市之光》隆重上映。2021年，雷米首部聚焦女性社会议题方向新作《人鱼》出版，作为年度重磅剧集项目与腾讯视频展开独家合作。
雷米的作品中广涉犯罪心理学、法学、刑事侦查学、现场勘查学和法医学专业知识，既有国内外真实案例的再现，又不乏大胆奇诡的想象，使作品真实性、感染力和深度兼备，具有极强的可读性，同时也能引发读者的深刻反思，其作品先后被译为多种文字，在欧美及亚...
(展开全部)",2023,北京联合出版公司,https://book.douban.com/subject/36636611/,https://img1.doubanio.com/view/subject/s/public/s34735019.jpg
9787544260602,八墓村,[日]横沟正史,"位于深山之中的八墓村，400年前曾受到八名惨遭村民虐杀的武士诅咒，村子因此而得名。每隔一段时间，残酷命案必定上演。
在神户工作的寺田辰弥突然得知自己竟是八墓村大户之子，并作为遗产继承人被召回。入村之后，凡他所到之处，诡异杀戮接二连三。
此次连环杀人案是诅咒使然，还是因他而起？在神秘侦探金田一耕助的帮助下，他一面探寻自己的身世，一面接近真相。
金田一探案集第2案，名侦探金田一耕助破解400年诅咒！
屡次改编成电影、戏剧、游戏……日本改编率最高的经典推理杰作之一！
横沟正史自选《金田一探案集》10大佳作第5名。
横沟正史著作已绝版多年，此次独家中文授权，忠于日本角川书店原著，未做任何删减。",2012,南海出版公司,https://book.douban.com/subject/11528301/,https://img1.doubanio.com/view/subject/s/public/s21575469.jpg
9787530688137,黄粱一梦,不明眼,"一个屡屡投资失败的冤种甜品师，
一个刚正不阿的正一道士，
一个母胎单身的遗体化妆师，
一个初入社会的大学应届生，
这样四个人凑在一起，究竟能不能把一个连死四个人的凶宅改造成网红甜品店？",2024,百花文艺出版社,https://book.douban.com/subject/36874364/,https://img1.doubanio.com/view/subject/s/public/s34850100.jpg
9787513332170,顺水推舟,[英]阿加莎·克里斯蒂,"无可争议的侦探小说女王，侦探文学史上最伟大的作家之一。
阿加莎•克里斯蒂原名为阿加莎•玛丽•克拉丽莎•米勒，一八九〇年九月十五日生于英国德文郡托基的阿什菲尔德宅邸。她几乎没有接受过正规的教育，但酷爱阅读，尤其痴迷于歇洛克•福尔摩斯的故事。
第一次世界大战期间，阿加莎•克里斯蒂成了一名志愿者。战争结束后，她创作了自己的第一部侦探小说《斯泰尔斯庄园奇案》。几经周折，作品于一九二○正式出 版，由此开启了克里斯蒂辉煌的创作生涯。一九二六年，《罗杰疑案》由哈珀柯林斯出版公司出版。这部作品一举奠定了阿加莎•克里斯蒂在侦探文学领域不可撼动的地位。之后，她又陆续出版了《东方快车谋杀案》、《ABC 谋杀案》、《尼罗河上的惨案》、《无人生还》、《阳光下的罪恶》等脍炙人口的作品。时至今日，这些作品依然是世界侦探文学宝库里最宝贵的财富。根据她的小 说改编而成的舞台剧《捕鼠器...
(展开全部)",2018,新星出版社,https://book.douban.com/subject/30312954/,https://img9.doubanio.com/view/subject/s/public/s29903004.jpg
9787505758346,来自沉船的爱意,[日]乙一,"乙一“多重人格写作天团”时隔5年，再次同台集结！
乙一作家生涯25周年纪念作！
以最诡谲的想象征服读者，一本书尽览乙一的另类才华！
·
【编辑推荐】
★时隔多年，乙一“多重人格写作天团”再次集合！
继《杀死玛丽苏》之后，时隔5年，由乙一一人分裂出的“多重人格写作天团”再次现世，为读者带来一场无与伦比的阅读盛宴。如果说要通过一本书了解乙一、感受乙一的无尽才华，《来自沉船的爱意》是毋庸置疑的不二之选！
★悬疑 X 科幻 X恐怖 X 温情，一次看个够！
《来自沉船的爱意》一书共收录11篇小说，题材跨度之大令人惊异。过山车般的阅读体验，让读者一会儿因害怕而汗毛倒竖，一会儿因感动而眼眶湿润！
★设计名家操刀，知名插画师创作封面插画，内封采用黑色繁星纸+烫银工艺，尽显乙一“残酷”美学。
·
《来自沉船的爱意》一书是乙一作家生涯25周年纪念作品。以本名安达宽高解说，分别用笔名乙一、中田永一、山白朝子写作。呈现11篇天马行空的奇妙小说。
乙一《来自沉船的爱意》
撞上婚姻的冰山后，“家”这艘船逐渐下沉。衡量“爱”的尺度究竟是什么？船上曾经相爱的家人们，如今该去往何方？
中田永一《被钉在地球上的男人》
一事无成的我偶然间得到了时间跳跃装置，却无法再返回原来的时空。我不断跳去别的时间线，寻找那个最幸福的自己──接着，我要杀死他，取而代之！
山白朝子《背景里的人们》
我为了拍戏来到山里，想不到怪事却接连发生。摄影机拍到陌生的人影、收音机录到奇怪的声音……而我绝口不提，还有其他更恐怖的东西……",2024,中国友谊出版公司,https://book.douban.com/subject/36711033/,https://img1.doubanio.com/view/subject/s/public/s34865808.jpg
9787513306225,夏与冬的奏鸣曲,（日）麻耶雄嵩,"二十年前，年轻的理想主义者在孤岛上建立了乌托邦。他们将一位名叫“和音”的少女奉为神明，倾注了自己的全部情感。而然，神却无情地幻灭了，理想主义者只能背负着宿命回到现实中。
二十年后，大家重新聚会到曾经属于神的国度。他们惊奇地发现，一个与“和音”一模一样的少女出现在了眼前。难道那个消失的神明，已经悄然复活？！
神明似乎并不想宽恕背叛者。在一个盛夏的夜晚，天空居然飘下了片片雪花；接着，一连串不可思议的报复开始了……",2012,新星出版社,https://book.douban.com/subject/10546184/,https://img3.doubanio.com/view/subject/s/public/s10292367.jpg
9787544245517,放学后,[日]东野圭吾,"东野圭吾 日本著名作家。
1985年，凭《放学后》获第31届江户川乱步奖，开始专职写作。1999年，《秘密》获第52届日本推理作家协会奖，入围第120届直木奖；此后《白夜行》、《暗恋》、《信》、《幻夜》四度入围直木奖；2006年，《嫌疑人X的献身》史无前例地将第134届直木奖、第6届本格推理小说大奖及当年度三大推理小说排行榜第1名一并斩获。
前期作品多写得精巧细致，随着写作功底浸润日深，笔锋日渐老辣：文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步。至巅峰之作《嫌疑人X的献身》，叙事与推理，均已炉火纯青：最好的诡计、无懈可击的推理、恰当的伏笔，以及最普通但最不易猜透的悬念，受到大奖评委、媒体、读者的如潮好评，终于捧得日本文学最高荣誉。
所获奖项
1985年第31届江户川乱步奖
1999年第52届日本推理作家协会奖
2006年第13...
(展开全部)",2010,南海出版公司,https://book.douban.com/subject/4074636/,https://img3.doubanio.com/view/subject/s/public/s4066862.jpg
9787544281324,火车,[日]宫部美雪,"火车：冒着火的车子。 用来载生前做过恶事的亡灵前往地狱。
------------------------------------------------------
力压《白夜行》，获“这本推理小说了不起！”20年总榜第1名
获第6届山本周五郎奖
周刊文春推理榜年度第1名
英国《卫报》评选亚洲10大推理小说
------------------------------------------------------
和也的未婚妻彰子失踪了。
两人认识一年四个月了，正筹办婚礼。彰子说从未办过信用卡，和也替她申办，却被银行告知她早已破产。第二天，彰子就消失了。
和也请警察本间帮忙寻找。本间来到彰子工作的地方，发现她的履历表全是假的；进入她的住处，发现生活的痕迹几乎全抹掉了；找到受托办理破产的律师，发现真正的彰子另有其人！
她究竟是谁？
------------------------------------------------------
《火车》是日本20年来最了不起的推理悬疑小说。——《读卖新闻》",2016,南海出版公司,https://book.douban.com/subject/26651873/,https://img3.doubanio.com/view/subject/s/public/s28341617.jpg
9787544282604,流星之绊,[日]东野圭吾,"日本年度畅销小说第1名！日本连续56天平均每15秒售出1本，创东野圭吾小说销售最快纪录 ！
横须贺，夏夜。
读小学的三兄妹偷偷去看流星雨，半夜回家却发现父母倒在血泊中，一个陌生男人从后门跑出，消失不见。
三兄妹的人生轨迹从这一刻起彻底改变。案子始终未破，逐渐被人忘记。年幼的他们无家可归，来到孤儿院，相依为命，日子过得艰难又温暖。他们一天天长大，心中一直忘不了看   流星的那个晚上。
14年过去，案子追诉到期的日子越来越近了，三兄妹无意间发现了命案当晚看到的那个人……
————————————————————————————————
■日本纪伊国屋书店第1名
■第43届新风奖获奖作
■日本书店大奖TOP10
■二宫和也、锦户亮、户田惠梨香、三浦友和主演同名日剧，囊括8项大奖
■我们就像流星，毫无目标地飞逝，不知会消失在何方。但三个人紧紧连在一起，不论遇到什么都不会分开，不管遇到什么事都不用害怕。",2016,南海出版公司,https://book.douban.com/subject/26774897/,https://img3.doubanio.com/view/subject/s/public/s28663923.jpg
9787521764277,重影,泽帆,"【编辑推荐】
◆ 两个底层女性的绝境求生——化身“恶女”，反击命运的刁难
◆ 冯小刚监制同名剧集原著小说
◆“燧石文学奖”得主、《大象无形》作者 泽帆 悬疑长篇新力作
◆ 人生的剧本糟透了，如何自救？硬抗还是反抗？
◆ 悬疑×换身诡计×时代感/心理学×魔术×社会派推理
◆ 获读者赞誉：“深入人性的复杂幽暗之处，以性格冲突驱动情节发展”“笔力在人物及其命运上纵深，展露了在文学性上的巨大潜力”
◆ 如献祭般的复仇，不正确，却是绝路上唯一的选择
-
写《重影》这个故事，基于两个野心，一是将诡计置入这个监控密集、人无处可逃的时代，更新这个诡计。二是希望把类型小说尽力写得像现实一点，如同“另一个世界的新闻”（卡佛语），这也是我在小说其中点缀我成长岁月熟悉的见闻的原因。——泽帆
【内容提要】
秦虹，服装店老板，一头红发，左手腕有一枚火山文身。替恋人报仇杀了人，自此，从东北一路逃亡到福建。
张妍，商场导购员，离过婚，独自带着6岁的女儿生活。因工作关系，与一名仓库管理员相识，交往、同居后，身心备受折磨。侥幸摆脱，却被频繁勒索。
机缘巧合下，两人相遇，知晓了彼此的秘密。身处绝路的她们，为了给对方谋一条生路，用尽了自己的力量……",2024,中信出版集团,https://book.douban.com/subject/36794672/,https://img9.doubanio.com/view/subject/s/public/s34840656.jpg
9787521756104,五个失踪的少年,宁航一,"5个不同阶层的家庭×1款风靡校园的国王游戏×1起弄假成真的绑架案
放学后，南玶中学五名初二学生集体失踪，一起消失的，还有其中一个学生的母亲，冷春来。当晚，女刑警队长接到报案，根据线索初步认定：这是一起集体绑架案，而失踪的这位单亲母亲冷春来，有着重大涉案嫌疑。只是她的整个行动太过明目张胆，且动机成谜，毕竟，有哪个母亲会绑架自己的孩子呢？
紧接着，四个家庭相继收到勒索信息：想要孩子，就拿出200万！
凑齐800万赎金并非难事，但出人意料的是，所有赎金竟在交付途中神秘消失。而五个少年中，仅家境最富有、最有权势的那个孩子回家了，可他整个人变得木讷畏缩，关于失踪的经历，只字不愿提起……余下三个家庭，有人焦虑，深陷绝望；有人伪装，暗中观察；有人破罐破摔，消极应对……
善与恶、债与偿，我们穷尽一生，都在寻求家庭的认可与庇护。五个失踪的少年，在不同的成长轨迹下，却做出了惊人相似的选择。",2023,中信出版社,https://book.douban.com/subject/36368373/,https://img9.doubanio.com/view/subject/s/public/s34700035.jpg
